source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_m0_source,buyer_key_m0_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source_x,candidate_buyer_identity_source_x,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_m1_x,candidate_buyer_siren_m1_x,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m1_composite_score,m0_balanced_threshold_used,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,source_publication_date,source_start_date,source_start_date_source,source_buyer_key,source_buyer_key_type,source_buyer_name_normalized,source_buyer_siret_clean,source_buyer_siren_clean,source_objet_clean,source_cpv_clean,source_cpv_division,source_cpv_group,source_cpv_class,source_cpv_category,source_cpv_generic_flag,source_declared_duration_months,source_dur_was_imputed,source_estimated_end_date,source_is_digital_scope,source_category_label,source_study_end_date,source_buyer_name_raw,source_code_departement,source_url_avis,source_buyer_key_m0,source_buyer_siret_boamp_raw,source_buyer_siren_from_boamp_siret,source_buyer_siren_boamp_effective,source_buyer_siren_enriched,source_buyer_siren_enriched_valid,source_buyer_legal_name_enriched_display,source_buyer_identity_source_direct,source_buyer_identity_confidence_direct,source_buyer_identity_conflict,source_buyer_siren_agrees_with_boamp_siret,source_enrichment_join_status,source_department_key,source_alias_name_normalized,source_buyer_siren_alias,source_buyer_alias_support_notice_count,source_buyer_siren_m1_y,source_buyer_identity_source_y,source_buyer_identity_confidence,source_buyer_key_m1_primary,candidate_publication_date,candidate_start_date,candidate_start_date_source,candidate_buyer_key,candidate_buyer_key_type,candidate_buyer_name_normalized,candidate_buyer_siret_clean,candidate_buyer_siren_clean,candidate_objet_clean,candidate_cpv_clean,candidate_cpv_division,candidate_cpv_group,candidate_cpv_class,candidate_cpv_category,candidate_cpv_generic_flag,candidate_declared_duration_months,candidate_dur_was_imputed,candidate_estimated_end_date,candidate_is_digital_scope,candidate_category_label,candidate_study_end_date,candidate_buyer_name_raw,candidate_code_departement,candidate_url_avis,candidate_buyer_key_m0,candidate_buyer_siret_boamp_raw,candidate_buyer_siren_from_boamp_siret,candidate_buyer_siren_boamp_effective,candidate_buyer_siren_enriched,candidate_buyer_siren_enriched_valid,candidate_buyer_legal_name_enriched_display,candidate_buyer_identity_source_direct,candidate_buyer_identity_confidence_direct,candidate_buyer_identity_conflict,candidate_buyer_siren_agrees_with_boamp_siret,candidate_enrichment_join_status,candidate_department_key,candidate_alias_name_normalized,candidate_buyer_siren_alias,candidate_buyer_alias_support_notice_count,candidate_buyer_siren_m1_y,candidate_buyer_identity_source_y,candidate_buyer_identity_confidence,candidate_buyer_key_m1_primary,profile_evidence_status,profile_evidence_reason,source_profile_domains,candidate_profile_domains,shared_profile_domains,source_domain_specificity,candidate_domain_specificity,source_profile_support_count,candidate_profile_support_count,profile_conflict_flag,example_type
15-100455,20-26585,2015-07-01,2020-02-23,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,55.78186596583443,2019-12-17,2.2339027595269383,0.6276828734121769,0.21646419007880957,0.0,0.6,0.29268318488062756,0.3230216936565233,False,False,6,22,0.2356717649472893,2015-07-01,2015-12-17,LINKED_ATTRIBUTION_DATE,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,fabrication et pose de supports de communication temporaire ou pérenne sur tous matériaux pour les services de Nantes Métropole,35261000,35,352,3526,35261,False,48.0,True,2019-12-17,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:15-100455,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2020-02-23,2021-01-07,LINKED_ATTRIBUTION_DATE,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,hébergement du data center de nantes métropole et prestations associées pour les besoins de nantes métropole,72250000,72,722,7225,72250,False,48.0,True,2025-01-07,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:20-26585,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False,candidate_pair
15-100455,19-158679,2015-07-01,2019-10-18,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,51.57687253613666,2019-12-17,1.971090670170828,0.6714848883048621,0.02165465147491401,0.1,0.6,0.26545035009243545,0.3230216936565233,True,False,7,22,0.2356717649472893,2015-07-01,2015-12-17,LINKED_ATTRIBUTION_DATE,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,fabrication et pose de supports de communication temporaire ou pérenne sur tous matériaux pour les services de Nantes Métropole,35261000,35,352,3526,35261,False,48.0,True,2019-12-17,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:15-100455,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2019-10-18,2019-10-18,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,acquisition d'une solution logicielle de gestion des clauses sociales dans les marchés publics,,,,,,False,6.0,True,2020-04-18,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:19-158679,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False,candidate_pair
15-100455,20-11000,2015-07-01,2020-01-25,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,54.82917214191853,2019-12-17,1.281208935611038,0.7864651773981604,0.016737643217917115,0.0,0.6,0.2624744694758111,0.3230216936565233,False,True,8,22,0.2356717649472893,2015-07-01,2015-12-17,LINKED_ATTRIBUTION_DATE,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,fabrication et pose de supports de communication temporaire ou pérenne sur tous matériaux pour les services de Nantes Métropole,35261000,35,352,3526,35261,False,48.0,True,2019-12-17,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:15-100455,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2020-01-25,2020-01-25,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"acquisition, mise en oeuvre et maintenance d'une solution logicielle de gestion du centre de réception des appels institutionnels et d'organisation de la logistique (craiol)",48000000,48,480,4800,48000,True,48.0,True,2024-01-25,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:20-11000,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False,candidate_pair
15-100455,20-25276,2015-07-01,2020-02-21,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,55.7161629434954,2019-12-17,2.1681997371879107,0.6386333771353483,0.10754443943704671,0.0,0.6,0.2572988980868034,0.3230216936565233,False,False,9,22,0.2356717649472893,2015-07-01,2015-12-17,LINKED_ATTRIBUTION_DATE,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,fabrication et pose de supports de communication temporaire ou pérenne sur tous matériaux pour les services de Nantes Métropole,35261000,35,352,3526,35261,False,48.0,True,2019-12-17,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:15-100455,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2020-02-21,2021-01-01,LINKED_ATTRIBUTION_DATE,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,acquisition et la maintenance de presses numériques de production et de modules de façonnage pour le centre d'édition de nantes métropole,30121100,30,301,3012,30121,False,24.0,True,2023-01-01,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:20-25276,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False,candidate_pair
15-100455,19-151382,2015-07-01,2019-10-09,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,51.28120893561104,2019-12-17,2.266754270696452,0.6222076215505914,0.11799691882615165,0.0,0.6,0.25685082697680095,0.3230216936565233,False,True,10,22,0.2356717649472893,2015-07-01,2015-12-17,LINKED_ATTRIBUTION_DATE,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,fabrication et pose de supports de communication temporaire ou pérenne sur tous matériaux pour les services de Nantes Métropole,35261000,35,352,3526,35261,False,48.0,True,2019-12-17,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:15-100455,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2019-10-09,2019-10-09,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"acquisition et mise en oeuvre d'une solution intégrée de préparation et de gestion des assemblées de nantes métropole, ville de nantes et ccas",48000000,48,480,4800,48000,True,48.0,True,2023-10-09,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:19-151382,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False,candidate_pair
15-101366,19-160471,2015-07-02,2019-10-22,NAME:le mans metropole - communaute urbaine,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,247200132,247200132,False,51.6754270696452,2019-09-18,1.1169513797634691,0.8138414367060884,0.020818308370286327,0.0,0.75,0.28574676710612235,0.3230216936565233,False,False,1,4,0.008971316951145725,2015-07-02,2015-09-18,LINKED_ATTRIBUTION_DATE,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,le mans metropole - communaute urbaine,,,acquisition de fournitures concernant les tenues réglementaires des agents de police municipale de la ville au Mans,35811200,35,358,3581,35811,False,48.0,True,2019-09-18,True,DIGITAL_ICT,2026-07-13,Le Mans Métropole - Communauté Urbaine,72,https://www.boamp.fr/pages/avis/?q=idweb:15-101366,NAME:le mans metropole - communaute urbaine,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,le mans metropole - communaute urbaine,247200132,10.0,247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:247200132,2019-10-22,2020-06-11,LINKED_ATTRIBUTION_DATE,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,le mans metropole - communaute urbaine,,,Prestation de télérelève de compteurs fluides et de capteurs - Année 2020 pour une durée de 4 ans,72322000,72,723,7232,72322,False,48.0,True,2024-06-11,True,DIGITAL_ICT,2026-07-13,Le Mans Métropole - Communauté Urbaine,72,https://www.boamp.fr/pages/avis/?q=idweb:19-160471,NAME:le mans metropole - communaute urbaine,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,le mans metropole - communaute urbaine,247200132,10.0,247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:247200132,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,1,1,False,candidate_pair
15-101366,19-120297,2015-07-02,2019-08-01,NAME:le mans metropole - communaute urbaine,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,247200132,247200132,False,48.98160315374507,2019-09-18,1.5768725361366622,0.7371879106438897,0.04993849284001201,0.0,0.75,0.2767754501549766,0.3230216936565233,False,False,2,4,0.008971316951145725,2015-07-02,2015-09-18,LINKED_ATTRIBUTION_DATE,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,le mans metropole - communaute urbaine,,,acquisition de fournitures concernant les tenues réglementaires des agents de police municipale de la ville au Mans,35811200,35,358,3581,35811,False,48.0,True,2019-09-18,True,DIGITAL_ICT,2026-07-13,Le Mans Métropole - Communauté Urbaine,72,https://www.boamp.fr/pages/avis/?q=idweb:15-101366,NAME:le mans metropole - communaute urbaine,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,le mans metropole - communaute urbaine,247200132,10.0,247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:247200132,2019-08-01,2019-10-25,LINKED_ATTRIBUTION_DATE,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,le mans metropole - communaute urbaine,,,Location-maintenance d'un système de conférence sans fil pour les conseils municipaux et communautaires - Espace culturel des Jacobins 'Les Quinconces' - 72000 Le Mans - Durée de 3 ans,32342410,32,323,3234,32342,False,36.0,True,2022-10-25,True,DIGITAL_ICT,2026-07-13,Le Mans Métropole - Communauté Urbaine,72,https://www.boamp.fr/pages/avis/?q=idweb:19-120297,NAME:le mans metropole - communaute urbaine,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,le mans metropole - communaute urbaine,247200132,10.0,247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:247200132,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,1,1,False,candidate_pair
15-101366,19-177021,2015-07-02,2019-11-25,NAME:le mans metropole - communaute urbaine,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,247200132,247200132,False,52.79237844940867,2019-09-18,2.2339027595269383,0.6276828734121769,0.01829107677568548,0.0,0.75,0.23832259522453414,0.3230216936565233,False,False,3,4,0.008971316951145725,2015-07-02,2015-09-18,LINKED_ATTRIBUTION_DATE,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,le mans metropole - communaute urbaine,,,acquisition de fournitures concernant les tenues réglementaires des agents de police municipale de la ville au Mans,35811200,35,358,3581,35811,False,48.0,True,2019-09-18,True,DIGITAL_ICT,2026-07-13,Le Mans Métropole - Communauté Urbaine,72,https://www.boamp.fr/pages/avis/?q=idweb:15-101366,NAME:le mans metropole - communaute urbaine,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,le mans metropole - communaute urbaine,247200132,10.0,247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:247200132,2019-11-25,2020-06-15,LINKED_ATTRIBUTION_DATE,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,le mans metropole - communaute urbaine,,,"Acquisition, mise en oeuvre et maintenance d'un logiciel métier relatif à l'autosurveillance des systèmes d'assainissement",48210000,48,482,4821,48210,False,48.0,True,2024-06-15,True,DIGITAL_ICT,2026-07-13,Le Mans Métropole - Communauté Urbaine,72,https://www.boamp.fr/pages/avis/?q=idweb:19-177021,NAME:le mans metropole - communaute urbaine,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,le mans metropole - communaute urbaine,247200132,10.0,247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:247200132,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,1,1,False,candidate_pair
15-101366,19-105444,2015-07-02,2019-07-10,NAME:le mans metropole - communaute urbaine,SIRET:24720013200014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,24720013200014,247200132,247200132,False,48.25886990801577,2019-09-18,2.299605781865966,0.6167323696890057,0.011155983020813293,0.0,0.75,0.2330876864795361,0.3230216936565233,False,False,4,4,0.008971316951145725,2015-07-02,2015-09-18,LINKED_ATTRIBUTION_DATE,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,le mans metropole - communaute urbaine,,,acquisition de fournitures concernant les tenues réglementaires des agents de police municipale de la ville au Mans,35811200,35,358,3581,35811,False,48.0,True,2019-09-18,True,DIGITAL_ICT,2026-07-13,Le Mans Métropole - Communauté Urbaine,72,https://www.boamp.fr/pages/avis/?q=idweb:15-101366,NAME:le mans metropole - communaute urbaine,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,le mans metropole - communaute urbaine,247200132,10.0,247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:247200132,2019-07-10,2019-11-10,LINKED_ATTRIBUTION_DATE,SIRET:24720013200014,RAW_SIRET,le mans metropole - communaute urbaine,24720013200014,247200132,"Fourniture, mise en oeuvre et maintenance d'un Sig de gestion des réseaux d'eau et d'assainissement",48210000,48,482,4821,48210,False,48.0,True,2023-11-10,True,DIGITAL_ICT,2026-07-13,Le Mans Métropole - Communauté Urbaine,72,https://www.boamp.fr/pages/avis/?q=idweb:19-105444,SIRET:24720013200014,24720013200014,247200132,247200132,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,72,le mans metropole - communaute urbaine,247200132,10.0,247200132,DIRECT_BOAMP_SIRET,HIGH,SIRET:24720013200014,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,1,1,False,candidate_pair
15-102510,20-93634,2015-07-03,2020-07-22,SIRET:22720002900014,NAME:departement de la sarthe,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,22720002900014,,227200029,227200029,False,60.64388961892247,2020-03-30,3.7450722733245727,0.37582128777923784,0.43326444549937065,0.4,0.75,0.4405978778695892,0.3230216936565233,False,False,1,7,0.014677873501122374,2015-07-03,2016-03-30,LINKED_ATTRIBUTION_DATE,SIRET:22720002900014,RAW_SIRET,conseil general de la sarthe,22720002900014,227200029,déploiement d'une plateforme de téléservices à destination des usagers du Département de la Sarthe,72212900,72,722,7221,72212,False,48.0,True,2020-03-30,True,DIGITAL_ICT,2026-07-13,Conseil Général de la Sarthe,72,https://www.boamp.fr/pages/avis/?q=idweb:15-102510,SIRET:22720002900014,22720002900014,227200029,227200029,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,72,,,,227200029,DIRECT_BOAMP_SIRET,HIGH,SIRET:22720002900014,2020-07-22,2020-07-22,PUBLICATION_DATE_FALLBACK,NAME:departement de la sarthe,NAME_FALLBACK,departement de la sarthe,,,"Prestations diverses relatives à la plateforme de téléservices CAP DEMAT EVOLUTION, y compris maintenance, pour les besoins du Département de la Sarthe",72267100,72,722,7226,72267,False,48.0,True,2024-07-22,True,DIGITAL_ICT,2026-07-13,DEPARTEMENT DE LA SARTHE,72,https://www.boamp.fr/pages/avis/?q=idweb:20-93634,NAME:departement de la sarthe,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,departement de la sarthe,227200029,332.0,227200029,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:227200029,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,1,2,False,candidate_pair
15-102510,20-25157,2015-07-03,2020-02-18,SIRET:22720002900014,NAME:departement de la sarthe,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,22720002900014,,227200029,227200029,False,55.551905387647835,2020-03-30,1.3469119579500657,0.775514673674989,0.10583238842777012,0.4,0.75,0.42592000436846683,0.3230216936565233,False,False,2,7,0.014677873501122374,2015-07-03,2016-03-30,LINKED_ATTRIBUTION_DATE,SIRET:22720002900014,RAW_SIRET,conseil general de la sarthe,22720002900014,227200029,déploiement d'une plateforme de téléservices à destination des usagers du Département de la Sarthe,72212900,72,722,7221,72212,False,48.0,True,2020-03-30,True,DIGITAL_ICT,2026-07-13,Conseil Général de la Sarthe,72,https://www.boamp.fr/pages/avis/?q=idweb:15-102510,SIRET:22720002900014,22720002900014,227200029,227200029,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,72,,,,227200029,DIRECT_BOAMP_SIRET,HIGH,SIRET:22720002900014,2020-02-18,2020-02-18,PUBLICATION_DATE_FALLBACK,NAME:departement de la sarthe,NAME_FALLBACK,departement de la sarthe,,,ASSISTANCE A MAITRISE D'OUVRAGE RELATIVE À L'ACCOMPAGNEMENT À LA TRANSFORMATION NUMERIQUE DU DEPARTEMENT DE LA SARTHE,72220000,72,722,7222,72220,False,48.0,True,2024-02-18,True,DIGITAL_ICT,2026-07-13,DEPARTEMENT DE LA SARTHE,72,https://www.boamp.fr/pages/avis/?q=idweb:20-25157,NAME:departement de la sarthe,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,departement de la sarthe,227200029,332.0,227200029,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:227200029,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,1,2,False,candidate_pair
