pair_group,source_notice_id,target_notice_id,source_buyer_key,target_buyer_key,source_cpv_clean,target_cpv_clean,same_buyer_key,same_cpv_clean,same_cpv_division,word_tfidf_cosine,char_ngram_cosine,token_jaccard,key_term_overlap,pipeline_s_text,composite_score,n_candidates_for_source,top1_top2_margin
different_buyer_same_cpv,21-122850,25-109298,SIRET:78601955400116,SIRET:19720916600010,50710000,50710000,False,True,True,0.2488981978516313,0.3230370297542315,0.23333333333333334,0.3333333333333333,,,,
different_buyer_same_cpv,20-68005,23-175562,SIRET:23440003400026,SIRET:24440040400129,79530000,79530000,False,True,True,0.009920942829896076,0.23886718016589373,0.10344827586206896,0.0,,,,
different_buyer_same_cpv,20-43223,23-82697,NAME:commune de saint nazaire,SIRET:21440184600016,45112714,45112714,False,True,True,0.452779456929649,0.9971329517874357,0.8333333333333334,1.0,,,,
different_buyer_same_cpv,18-48983,21-68131,SIRET:22850001300658,NAME:ehpad residences les chenes du bellay,09122100,09122100,False,True,True,0.0720375226307394,0.1397040184014069,0.15384615384615385,0.2222222222222222,,,,
different_buyer_same_cpv,15-145427,21-141103,SIRET:26720051700089,NAME:ctre hosp universitaire angers,33192000,33192000,False,True,True,0.011959244681756371,0.02956768874733435,0.11538461538461539,0.0,,,,
different_buyer_same_cpv,15-66108,26-5154,NAME:s i d amenagement de la gartempe,NAME:saint-nazaire agglomeration - la carene,45246200,45246200,False,True,True,0.0497287723792211,0.10673544122535424,0.15384615384615385,0.3333333333333333,,,,
different_buyer_same_cpv,16-125223,25-54749,NAME:ville de carquefou,SIRET:24850025800046,79823000,79823000,False,True,True,0.012233012814131536,0.12399137030428128,0.08333333333333333,0.0,,,,
different_buyer_same_cpv,19-98436,24-112311,NAME:chd vendee,NAME:creps des pays de la loire,38434540,38434540,False,True,True,0.0,0.02410228210298251,0.0,0.0,,,,
different_buyer_same_cpv,22-12860,24-77345,SIRET:13000190200068,NAME:le mans metropole,45112340,45112340,False,True,True,0.03913982309661607,0.12355464996243266,0.1,0.0,,,,
different_buyer_same_cpv,25-36527,25-110391,SIRET:26720016000013,SIRET:23440003400026,71000000,71000000,False,True,True,0.01630513554670037,0.0917860135097292,0.12195121951219512,0.1111111111111111,,,,
different_buyer_same_cpv,15-50297,17-153363,NAME:universite d angers,SIRET:19490970100303,34152000,34152000,False,True,True,0.5573160968181304,0.34899547337165515,0.3,1.0,,,,
different_buyer_same_cpv,24-41629,26-59707,SIRET:22850001300658,NAME:gip loire estuaire,71351923,71351923,False,True,True,0.0,0.023032784117478257,0.0,0.0,,,,
different_buyer_same_cpv,23-780,25-81727,SIRET:35282361100053,NAME:cte de communes d erdre et gesvres,71313400,71313400,False,True,True,0.051795873638759884,0.3699067546576237,0.14285714285714285,0.0,,,,
different_buyer_same_cpv,19-144550,25-66005,NAME:sec gal pour l adm min interieur ouest,NAME:angers loire metropole 49,45232151,45232151,False,True,True,0.030679343577563148,0.09460697276338496,0.09375,0.14285714285714285,,,,
different_buyer_same_cpv,16-152880,24-74968,NAME:ecole centrale de nantes,NAME:commune d avrille,72413000,72413000,False,True,True,0.29627832112085867,0.3493412381502139,0.2857142857142857,0.0,,,,
different_buyer_same_cpv,26-3580,26-53578,NAME:societe publique regionale abbaye de fontevraud,NAME:universite rennes 2,72212000,72212000,False,True,True,0.010844659387483553,0.024621481236320644,0.125,0.0,,,,
different_buyer_same_cpv,19-14776,21-170115,NAME:trelaze,NAME:ville de cholet,45112710,45112710,False,True,True,0.14880234451000113,0.2044659151393171,0.3157894736842105,0.3333333333333333,,,,
different_buyer_same_cpv,18-153776,25-81805,NAME:commune de saint nazaire,NAME:ehesp - csp 15 avenue du professeur leon bernard cs 74312 35043 - rennes cedex,45421000,45421000,False,True,True,0.03887331492246304,0.15942531628761838,0.06521739130434782,0.1111111111111111,,,,
different_buyer_same_cpv,15-70944,17-4944,NAME:chu d angers,NAME:le mans metropole - communaute urbaine,50324100,50324100,False,True,True,0.01953021276375798,0.0871371510701624,0.1111111111111111,0.08333333333333333,,,,
different_buyer_same_cpv,22-117786,24-7087,SIRET:24440040400129,NAME:travaux voirie,45233228,45233228,False,True,True,0.007824576834379995,0.015309604415034213,0.06896551724137931,0.0,,,,
different_buyer_same_cpv,21-39863,24-99969,NAME:ville de carquefou,SIRET:30581500300010,92312000,92312000,False,True,True,0.07843180566857563,0.12867358350289754,0.07142857142857142,0.0,,,,
different_buyer_same_cpv,24-125686,25-45047,NAME:conseil departemental de la mayenne,NAME:communaute de communes du pays sabolien,15112100,15112100,False,True,True,0.03519565676342892,0.25732268473423964,0.0967741935483871,0.2,,,,
different_buyer_same_cpv,15-76637,15-176107,NAME:conseil general de la mayenne,NAME:conseil departemental de la mayenne,44320000,44320000,False,True,True,0.8405297079099084,0.9474842365425413,0.9,1.0,,,,
different_buyer_same_cpv,20-70658,23-39911,SIRET:84097537900016,SIRET:21720181300011,03221000,03221000,False,True,True,0.39408837447740047,0.548145320106733,0.23076923076923078,0.125,,,,
different_buyer_same_cpv,18-36683,25-11046,NAME:semitan mandataire de la cun,SIRET:79820357600029,44316500,44316500,False,True,True,0.011054599969463877,0.010443276587553021,0.09523809523809523,0.0,,,,
different_buyer_same_cpv,15-141013,17-182739,NAME:communaute de communes de sable,SIRET:22490001900015,14212000,14212000,False,True,True,0.05008351685853632,0.09259843373573362,0.13636363636363635,0.3333333333333333,,,,
different_buyer_same_cpv,17-167643,25-88046,NAME:conseil departemental loire-atlantique,NAME:audencia eesc,32321200,32321200,False,True,True,0.004531331569643912,0.317229584651601,0.09090909090909091,0.0,,,,
different_buyer_same_cpv,18-129922,22-19178,NAME:ville d angers,SIRET:22720002900014,71317100,71317100,False,True,True,0.07238880083116418,0.11750822479227951,0.125,0.0,,,,
different_buyer_same_cpv,16-75657,23-165085,NAME:loire atlantique peche et plaisance,SIRET:21720180500017,31682000,31682000,False,True,True,0.07252936442671815,0.23452075916525914,0.1935483870967742,0.3333333333333333,,,,
different_buyer_same_cpv,15-147210,19-168668,NAME:conseil regional des pays de la loire,NAME:conservatoire du littoral,72315200,72315200,False,True,True,0.0,0.007850128119320336,0.0,0.0,,,,
different_buyer_same_cpv,16-61484,16-122392,NAME:conseil regional des pays de la loire,NAME:ville de meyzieu,72413000,72413000,False,True,True,0.03899273976409302,0.07256203212314413,0.09090909090909091,0.25,,,,
different_buyer_same_cpv,17-38614,22-58833,NAME:ville d ancenis,SIRET:20005042500012,34928500,34928500,False,True,True,0.5229541647100714,0.5754855366429662,0.5384615384615384,0.5,,,,
different_buyer_same_cpv,15-59082,23-92906,NAME:ville du mans,SIRET:22850001300658,45432130,45432130,False,True,True,0.026354567851863235,0.04136817142680297,0.0975609756097561,0.0,,,,
different_buyer_same_cpv,17-28016,25-19486,NAME:universite du maine,NAME:commune de loire-authion 49250 - saint mathurin sur loire,39113100,39113100,False,True,True,0.08453059494142419,0.20717866850523245,0.125,0.0,,,,
different_buyer_same_cpv,15-104757,24-84274,NAME:nantes metropole,SIRET:20004511000018,90511200,90511200,False,True,True,0.05719560004263416,0.09831938782656713,0.14814814814814814,0.0,,,,
different_buyer_same_cpv,16-131799,19-48379,NAME:hopital intercommunal du pays de retz,NAME:centre hospitalier de laval,85143000,85143000,False,True,True,0.05614291102363954,0.1505356823147162,0.15151515151515152,0.08333333333333333,,,,
different_buyer_same_cpv,17-123153,25-116096,NAME:ville de laval,NAME:collectivite territoriale,79820000,79820000,False,True,True,0.05960418107865541,0.18085252628438514,0.16666666666666666,0.125,,,,
different_buyer_same_cpv,23-12942,26-43818,SIRET:22720002900014,SIRET:20007273400011,77312000,77312000,False,True,True,0.014217993474996395,0.03677495102421598,0.08,0.0,,,,
different_buyer_same_cpv,21-46769,23-128925,NAME:loire ocean developpement,SIRET:20006947400019,45111290,45111290,False,True,True,0.20004008521002623,0.19663760702614214,0.3157894736842105,0.3333333333333333,,,,
different_buyer_same_cpv,17-67362,25-21295,NAME:ville de beaucouze,NAME:commune de coulaines,45321000,45321000,False,True,True,0.04632833823451138,0.1433501336670425,0.24,0.25,,,,
different_buyer_same_cpv,19-178363,22-1275,NAME:conseil departemental loire-atlantique,SIRET:22440002800011,16700000,16700000,False,True,True,0.5661644306205202,0.47331464729141987,0.3333333333333333,0.5,,,,
different_buyer_same_cpv,18-67613,23-9341,NAME:commune de pornic,NAME:ville de saint sebastien sur loire,31600000,31600000,False,True,True,0.0031634079790801477,0.16653335111749143,0.0625,0.0,,,,
different_buyer_same_cpv,15-194737,22-150529,NAME:mancelle d habitation,SIRET:19490970100303,45453100,45453100,False,True,True,0.07428492116499662,0.14010725872007918,0.21052631578947367,0.2,,,,
different_buyer_same_cpv,23-175201,26-53438,SIRET:21290233200015,NAME:commune d ancenis-saint-gereon,45233221,45233221,False,True,True,0.40838705717026424,0.46831572601050053,0.25,0.25,,,,
different_buyer_same_cpv,24-117883,25-71611,NAME:nantes metropole,NAME:mairie de change,45316110,45316110,False,True,True,0.005627625267760205,0.02496412646749035,0.08333333333333333,0.0,,,,
different_buyer_same_cpv,16-3008,23-83375,NAME:cte d agglomeration du choletais,NAME:mairie de treillieres,79300000,79300000,False,True,True,0.018716914919376396,0.0185811132085882,0.125,0.0,,,,
different_buyer_same_cpv,18-54209,23-162043,NAME:universite d angers,NAME:universite de nantes,38433000,38433000,False,True,True,0.0,0.0,0.0,,,,,
different_buyer_same_cpv,17-71964,23-144875,NAME:conseil departemental de la mayenne,NAME:conseil regional des pays de la loire,71332000,71332000,False,True,True,0.014508416237600427,0.14871350332382993,0.11764705882352941,0.14285714285714285,,,,
different_buyer_same_cpv,19-76128,26-20822,NAME:ville de nantes,SIRET:20007167800011,66515200,66515200,False,True,True,0.7644575802726807,0.8844459591518966,0.6,0.4,,,,
different_buyer_same_cpv,20-86368,23-10056,NAME:dragages ports,SIRET:78645126000024,60651100,60651100,False,True,True,0.0,0.021238980246379636,0.0625,0.0,,,,
different_buyer_same_cpv,21-59733,24-111554,NAME:ville de laval,SIRET:17440005100010,44000000,44000000,False,True,True,0.21992053615393228,0.24457911130350285,0.13793103448275862,0.3,,,,
different_buyer_same_cpv,16-113020,21-131098,NAME:mairie de suce sur erdre,NAME:departement de maine-et-loire,44113310,44113310,False,True,True,0.0026832100411896833,0.016783915962812035,0.03571428571428571,0.0,,,,
different_buyer_same_cpv,22-123083,24-15543,NAME:parc naturel regional marais poitevin,SIRET:22720002900014,77211600,77211600,False,True,True,0.17359062436203407,0.1994326900632269,0.125,0.0,,,,
different_buyer_same_cpv,16-94748,19-105704,NAME:mairie de chaze-henry,NAME:cc sud vendee littoral,45111290,45111290,False,True,True,0.04145869886051337,0.22411391019322385,0.125,0.5,,,,
different_buyer_same_cpv,22-2168,25-124007,SIRET:21440114300018,NAME:ville d orvault,35121700,35121700,False,True,True,0.8705899887583951,0.9676708700763453,0.9444444444444444,0.75,,,,
different_buyer_same_cpv,17-89696,20-141596,NAME:cpam de maine et loire,NAME:sec gal pour l adm min interieur ouest,45331000,45331000,False,True,True,0.05115560782726285,0.1354852370003465,0.10416666666666667,0.2,,,,
different_buyer_same_cpv,25-141997,26-33353,NAME:mairie de thouare-sur-loire,NAME:loire-atlantique developpement - gie,72514000,72514000,False,True,True,0.19272697250409412,0.2448634506930331,0.23529411764705882,0.0,,,,
different_buyer_same_cpv,17-10679,23-76810,NAME:com communes du pays d ancenis,NAME:ctre hosp universitaire angers,79820000,79820000,False,True,True,0.0,0.1469924026850851,0.0,0.0,,,,
different_buyer_same_cpv,25-10248,26-16987,SIRET:28350355500015,SIRET:28790033600044,34144210,34144210,False,True,True,0.0161784238972572,0.12907639994911407,0.125,0.14285714285714285,,,,
different_buyer_same_cpv,23-166494,25-134478,SIRET:20008213900011,SIRET:23440003400026,63712000,63712000,False,True,True,0.010594754023930923,0.02536652799308997,0.047619047619047616,0.0,,,,
different_buyer_same_cpv,19-127995,24-83986,NAME:finistere 360 tourisme nautisme,SIRET:13002974700016,71318000,71318000,False,True,True,0.005442030491135064,0.086331942255347,0.0625,0.0,,,,
different_buyer_same_cpv,22-20499,25-43797,NAME:ville de nantes,NAME:cpam de loire-atlantique,85000000,85000000,False,True,True,0.01469400102172188,0.07252885231964133,0.11904761904761904,0.0,,,,
different_buyer_same_cpv,17-156580,25-107210,NAME:conseil departemental loire-atlantique,NAME:office francais de la biodiversite,79311000,79311000,False,True,True,0.0,0.010282924269665218,0.0,0.0,,,,
different_buyer_same_cpv,17-28681,21-99949,NAME:universite d angers,SIRET:20007326000016,71631000,71631000,False,True,True,0.0,0.03502149197996116,0.0,0.0,,,,
different_buyer_same_cpv,20-151163,25-131337,NAME:conseil departemental loire-atlantique,NAME:ville d angers 49,45223100,45223100,False,True,True,0.0,0.02175280705752811,0.0,0.0,,,,
different_buyer_same_cpv,22-117012,23-147259,SIRET:21490007800012,NAME:sdis49,18412000,18412000,False,True,True,0.16337361635546638,0.08975456826978973,0.21428571428571427,0.0,,,,
different_buyer_same_cpv,22-103042,24-88462,NAME:e-collectivites vendee,NAME:ville de bouguenais,48730000,48730000,False,True,True,0.010370511176971072,0.04637457405241441,0.09090909090909091,0.0,,,,
different_buyer_same_cpv,17-20564,18-70761,SIRET:78601955400116,NAME:ehpad les roches,55321000,55321000,False,True,True,0.0,0.0,0.0,0.0,,,,
different_buyer_same_cpv,22-104302,25-52675,NAME:chancellerie des universites de paris,SIRET:23440003400026,79950000,79950000,False,True,True,0.005656262606984886,0.08630444062006508,0.05128205128205128,0.0,,,,
different_buyer_same_cpv,20-21966,24-20728,NAME:agce pour l enst fr a l etranger,SIRET:18001404502245,79951000,79951000,False,True,True,0.04029064299480534,0.11873278881756615,0.0967741935483871,0.25,,,,
different_buyer_same_cpv,21-121678,23-94466,NAME:mairie de brissac-quince,SIRET:11000201100044,45262800,45262800,False,True,True,0.016453153969062946,0.0695953241153857,0.125,0.2,,,,
different_buyer_same_cpv,19-99232,22-53196,NAME:ministere des affaires etrangeres,SIRET:21440109300015,92500000,92500000,False,True,True,0.056326219202333036,0.09889584539925646,0.11764705882352941,0.3333333333333333,,,,
different_buyer_same_cpv,20-118185,25-25437,NAME:commune de nantes,NAME:spl laval mayenne amenagements,39151000,39151000,False,True,True,0.24934325218835895,0.29780252127949725,0.2727272727272727,0.4,,,,
different_buyer_same_cpv,25-135503,26-18466,NAME:carsat bretagne,NAME:commune de corze 49,45223220,45223220,False,True,True,0.018633227513461827,0.0459461732579764,0.13043478260869565,0.14285714285714285,,,,
different_buyer_same_cpv,19-69498,20-77889,NAME:ville du mans,NAME:institut mines-telecom atlantique,45310000,45310000,False,True,True,0.0,0.05007526891205323,0.0,0.0,,,,
different_buyer_same_cpv,21-83115,24-39278,NAME:ville de carquefou,SIRET:20002377800018,32342410,32342410,False,True,True,0.08008006632245085,0.16543393334728426,0.15384615384615385,0.0,,,,
different_buyer_same_cpv,24-68461,26-8923,SIRET:17750005500013,NAME:audencia eesc,72212900,72212900,False,True,True,0.022117355730790222,0.02383695893931894,0.14705882352941177,0.0,,,,
different_buyer_same_cpv,17-110238,25-78846,NAME:le mans metropole - communaute urbaine,NAME:syndicat intercommunal d energies de maine-et-loire,38295000,38295000,False,True,True,0.0023211061483430252,0.00867899109449358,0.09523809523809523,0.0,,,,
different_buyer_same_cpv,19-175237,20-43754,NAME:commune de champagne,NAME:cte de communes du val de sarthe,45212300,45212300,False,True,True,0.16277397127590199,0.35766005915818,0.2222222222222222,0.2,,,,
different_buyer_same_cpv,17-155262,23-48130,NAME:ville des sables d olonne,NAME:commune de l ile d yeu,44113000,44113000,False,True,True,0.059602747566507186,0.22993233552369327,0.17647058823529413,0.25,,,,
different_buyer_same_cpv,21-131786,25-4168,NAME:chd vendee,NAME:etablissement public de sante,15884000,15884000,False,True,True,0.0,0.3188794468288401,0.0,0.0,,,,
different_buyer_same_cpv,25-24017,25-35736,SIRET:24440040400129,SIRET:24440040400087,90533000,90533000,False,True,True,0.0070375078380780125,0.0929643179550238,0.037037037037037035,0.0,,,,
different_buyer_same_cpv,20-91973,23-36181,NAME:ville de nantes,SIRET:24720013200014,50511000,50511000,False,True,True,0.14245514434215914,0.2486714351872891,0.1875,0.14285714285714285,,,,
different_buyer_same_cpv,23-112965,23-143605,NAME:ca les sables d olonne agglomeration,NAME:cci pays de la loire,66518000,66518000,False,True,True,0.35765994370651844,0.48710815027985294,0.3,0.3333333333333333,,,,
different_buyer_same_cpv,18-165898,21-55520,NAME:ville de le pouliguen,NAME:ville de nantes,45261100,45261100,False,True,True,0.008342703403350377,0.011784417928862222,0.09090909090909091,0.0,,,,
different_buyer_same_cpv,20-53282,23-48831,SIRET:22850001300658,SIRET:21440109300015,32322000,32322000,False,True,True,0.04406768208032657,0.2576819082833746,0.21875,0.16666666666666666,,,,
different_buyer_same_cpv,19-171771,25-143466,NAME:chu de nantes,NAME:semitan,66514110,66514110,False,True,True,0.06131693951800661,0.2844034171057976,0.045454545454545456,0.0,,,,
different_buyer_same_cpv,18-121182,23-62496,NAME:vendee eau,SIRET:22440002800011,45247212,45247212,False,True,True,0.014294459344514279,0.11798692280024625,0.10344827586206896,0.5,,,,
different_buyer_same_cpv,17-76651,22-88429,NAME:nantes metropole,NAME:ch le mans,45442100,45442100,False,True,True,0.0,0.14113123986826429,0.02857142857142857,0.0,,,,
different_buyer_same_cpv,18-20933,21-114799,NAME:conseil regional des pays de la loire,NAME:commune de ombree d anjou,42500000,42500000,False,True,True,0.0,0.003599816717611862,0.0,0.0,,,,
different_buyer_same_cpv,17-62389,22-154127,NAME:dir reg de l envir de amenagement logt,NAME:cte reg peches maritimes elevages mari,90710000,90710000,False,True,True,0.010129240761340651,0.02136011885507801,0.034482758620689655,0.0,,,,
different_buyer_same_cpv,15-148766,17-27281,NAME:sdis de la sarthe,NAME:ehpad les foyers de la fuie,55322000,55322000,False,True,True,0.044511046913315894,0.1423341932255861,0.08823529411764706,0.4,,,,
different_buyer_same_cpv,17-181758,23-133179,NAME:nantes metropole amenagement,NAME:i f c e,92310000,92310000,False,True,True,0.0,0.011021830947953101,0.037037037037037035,0.0,,,,
different_buyer_same_cpv,15-124499,25-10302,NAME:ville d angers,SIRET:18009202500121,35125300,35125300,False,True,True,0.015432357702399133,0.12054675187079937,0.16,0.0,,,,
different_buyer_same_cpv,25-128643,25-133250,NAME:departement du maine et loire,NAME:ville du mans,85311300,85311300,False,True,True,0.06572897107186168,0.16226503351261615,0.17142857142857143,0.0,,,,
different_buyer_same_cpv,21-163603,22-21574,NAME:mairie de saint etienne de montluc,SIRET:21440158000011,45215212,45215212,False,True,True,0.2185628729628516,0.2713647910702667,0.1724137931034483,0.0,,,,
different_buyer_same_cpv,15-151784,23-46825,NAME:ch le mans,SIRET:28720026500018,09132000,09132000,False,True,True,0.0,0.0,0.0,0.0,,,,
different_buyer_same_cpv,20-140827,21-127537,NAME:syvalorm loir et sarthe,NAME:angers loire metropole,90512000,90512000,False,True,True,0.029125435568437795,0.15059299209998706,0.13636363636363635,0.16666666666666666,,,,
different_buyer_same_cpv,18-29254,22-102343,NAME:region bretagne,NAME:chu de nantes,66100000,66100000,False,True,True,0.012274614418292432,0.020521505580859314,0.06451612903225806,0.0,,,,
different_buyer_same_cpv,15-156915,18-31244,SIRET:22720002900014,NAME:crous de nantes,71621000,71621000,False,True,True,0.012148471167278492,0.03628728604517604,0.058823529411764705,0.0,,,,
different_buyer_same_cpv,24-95183,25-103294,NAME:cias du thouarsais,NAME:service marche public,60180000,60180000,False,True,True,0.06821485937172439,0.05633205639015756,0.125,0.3333333333333333,,,,
different_buyer_same_cpv,24-92468,25-131129,SIRET:18850049000019,SIRET:20004131700013,34913200,34913200,False,True,True,0.020084590339751046,0.11865022852318612,0.1388888888888889,0.16666666666666666,,,,
different_buyer_same_cpv,21-139806,26-47291,NAME:ville d angers,NAME:ville du mans,79980000,79980000,False,True,True,0.004538466664819042,0.1485380051438377,0.030303030303030304,0.0,,,,
different_buyer_same_cpv,16-180096,19-89624,NAME:montrevault-sur-evre,NAME:commune de nantes,90611000,90611000,False,True,True,0.0,0.016336522761979035,0.0,0.0,,,,
different_buyer_same_cpv,20-89080,25-50950,SIRET:86080007700098,SIRET:24490001500011,71335000,71335000,False,True,True,0.010069883280156676,0.04826898931062927,0.05128205128205128,0.0,,,,
different_buyer_same_cpv,18-149456,24-24520,NAME:departement de la sarthe,NAME:le mans metropole,45112700,45112700,False,True,True,0.0037967424786873516,0.08032829593779199,0.1,0.0,,,,
different_buyer_same_cpv,16-63541,21-164551,SIRET:24720013200014,NAME:ca les sables d olonne agglomeration,34121000,34121000,False,True,True,0.009921820634336182,0.03517906864150781,0.15789473684210525,0.0,,,,
different_buyer_same_cpv,23-13484,24-88258,SIRET:23440003400026,SIRET:20007187600011,71000000,71000000,False,True,True,0.01870467711884254,0.056159982940675056,0.15625,0.1111111111111111,,,,
different_buyer_same_cpv,21-142315,25-51353,NAME:sgcd 35,NAME:ville de saint nazaire,79571000,79571000,False,True,True,0.011346845934647888,0.054430415535059465,0.0851063829787234,0.0,,,,
different_buyer_same_cpv,21-54750,22-87541,NAME:commune de mauges sur loire,NAME:commune de pleneuf-val-andre,09135100,09135100,False,True,True,0.37947370809607506,0.4961166516224946,0.3333333333333333,0.25,,,,
different_buyer_same_cpv,20-64546,20-149977,NAME:sdis 44,NAME:cte cnes du pays de chateau de gontier,64200000,64200000,False,True,True,0.24281267750138336,0.13700871878733925,0.2222222222222222,0.0,,,,
different_buyer_same_cpv,22-71465,23-178748,NAME:vendee expansion,SIRET:77560485300041,79961000,79961000,False,True,True,0.15840543535443122,0.5421075259835578,0.3333333333333333,0.0,,,,
different_buyer_same_cpv,15-70944,18-75120,NAME:chu d angers,NAME:conseil regional des pays de la loire,50324100,50324100,False,True,True,0.0263466719737564,0.13319920883622913,0.12,0.25,,,,
different_buyer_same_cpv,18-102427,18-172042,NAME:ville de carquefou,SIRET:24720013200014,44316400,44316400,False,True,True,0.008713925644683946,0.06189173479895068,0.08,0.0,,,,
different_buyer_same_cpv,19-46643,20-30375,NAME:conseil regional des pays de la loire,NAME:conseil departemental loire-atlantique,42400000,42400000,False,True,True,0.004534037330112448,0.021291967345500505,0.047619047619047616,0.0,,,,
different_buyer_same_cpv,19-147553,24-85860,NAME:universite de nantes,SIRET:11000201100044,18530000,18530000,False,True,True,0.5500060119380749,0.30174196274508813,0.3333333333333333,0.5,,,,
different_buyer_same_cpv,16-70934,21-163936,NAME:ville du mans,NAME:crous de nantes,45330000,45330000,False,True,True,0.0035435987729895606,0.020848532849178817,0.07317073170731707,0.0,,,,
different_buyer_same_cpv,22-102623,25-137226,NAME:nantes metropole,SIRET:21490328800014,32323500,32323500,False,True,True,0.0533157377869571,0.24405774734883506,0.13333333333333333,0.16666666666666666,,,,
different_buyer_same_cpv,18-77300,21-155528,NAME:universite de nantes,SIRET:78645126000024,48110000,48110000,False,True,True,0.16050856333485458,0.2142769892782722,0.175,0.2857142857142857,,,,
different_buyer_same_cpv,19-186014,21-133270,NAME:universite d angers,NAME:communaute d agglomeration du niortais,22200000,22200000,False,True,True,0.04868979262678945,0.10451206867016083,0.07692307692307693,0.125,,,,
different_buyer_same_cpv,15-71235,20-86546,NAME:centre hospitalier du nord-mayenne,NAME:mindef ema dc sca pfaf co rennes,42921300,42921300,False,True,True,0.010846695837462577,0.029892116783636093,0.10256410256410256,0.0,,,,
different_buyer_same_cpv,17-57931,26-24821,NAME:la roche-sur-yon agglomeration,SIRET:23440003400026,79111000,79111000,False,True,True,0.026148511675960273,0.0687000127338622,0.13333333333333333,0.125,,,,
different_buyer_same_cpv,15-64137,22-129098,SIRET:23440003400026,NAME:centre s inra d idf ou des hdf,42510000,42510000,False,True,True,0.0,0.09500582735484155,0.0,0.0,,,,
different_buyer_same_cpv,16-126975,17-43599,SIRET:24720013200014,NAME:conseil general de la vendee,43300000,43300000,False,True,True,0.008261493535111882,0.13328919027130154,0.07407407407407407,0.0,,,,
different_buyer_same_cpv,21-55080,24-141042,NAME:ville de saumur,NAME:sieml - syndicat intercommunal d energies de maine-et-loire,45251200,45251200,False,True,True,0.07949684805629396,0.260433323283019,0.15384615384615385,0.2222222222222222,,,,
different_buyer_same_cpv,24-84274,25-133650,SIRET:20004511000018,NAME:le mans metropole,90511200,90511200,False,True,True,0.009044743277191843,0.014240367468347156,0.06666666666666667,0.0,,,,
different_buyer_same_cpv,17-119156,23-44233,NAME:ch le mans,SIRET:24440064400013,85111820,85111820,False,True,True,0.010033712004666809,0.024974261778249497,0.07692307692307693,0.0,,,,
different_buyer_same_cpv,16-142573,17-139045,NAME:departement de la sarthe,NAME:syndicat trivalis,63120000,63120000,False,True,True,0.02916652688398667,0.07252468103851809,0.17857142857142858,0.16666666666666666,,,,
different_buyer_same_cpv,20-86397,25-108645,NAME:conservatoire du littoral,NAME:chd vendee,45340000,45340000,False,True,True,0.02039207780279761,0.04515657572727734,0.12121212121212122,0.125,,,,
different_buyer_same_cpv,22-2168,26-50474,SIRET:21440114300018,NAME:megalis,35121700,35121700,False,True,True,0.03049615404790372,0.07622421981530399,0.13513513513513514,0.1111111111111111,,,,
different_buyer_same_cpv,20-4011,21-3671,NAME:cnieg,SIRET:88324710800011,72224000,72224000,False,True,True,0.01294495211350744,0.09024944503208311,0.1,0.0,,,,
different_buyer_same_cpv,18-51431,25-55006,NAME:ca saumur val de loire,SIRET:21440131700018,50721000,50721000,False,True,True,0.22489660485742688,0.4194503107236255,0.35,0.4,,,,
different_buyer_same_cpv,21-155170,24-29640,NAME:communaute communes parthenay-gatine,NAME:ville de bouguenais,45260000,45260000,False,True,True,0.03659554727807779,0.19184683912999007,0.15625,0.1,,,,
different_buyer_same_cpv,15-64571,17-70309,NAME:araf,NAME:agence regionale pays de la loire ti,79997000,79997000,False,True,True,0.34580407029195487,0.35628998388880256,0.35,0.2,,,,
different_buyer_same_cpv,21-25435,21-32314,SIRET:24720013200014,NAME:universite du maine,39130000,39130000,False,True,True,0.42032736843604807,0.30080053962358344,0.21052631578947367,0.2,,,,
different_buyer_same_cpv,20-112400,22-140859,NAME:ville de la roche sur yon,SIRET:21440020200013,77211500,77211500,False,True,True,0.0729627237902361,0.31332833572262686,0.16666666666666666,0.0,,,,
different_buyer_same_cpv,17-177208,18-9157,SIRET:23440003400026,SIRET:22850001300658,64100000,64100000,False,True,True,0.0,0.0,0.0,0.0,,,,
different_buyer_same_cpv,18-140774,20-8448,NAME:dreal pays de la loire,NAME:societe d equipement de la touraine,71350000,71350000,False,True,True,0.0,0.02758217613115139,0.023255813953488372,0.0,,,,
different_buyer_same_cpv,19-75795,19-189641,NAME:vendee eau,NAME:communaute de cnes terres de montaigu,72315000,72315000,False,True,True,0.0068880900888076205,0.09502747674802471,0.047619047619047616,0.0,,,,
different_buyer_same_cpv,23-34407,25-46089,NAME:ca les sables d olonne agglomeration,NAME:communaute de communes chateaubriant derval 44,34430000,34430000,False,True,True,0.32740373679250473,0.5027047748989721,0.3448275862068966,0.3333333333333333,,,,
different_buyer_same_cpv,21-20181,25-135442,SIRET:79915633600015,NAME:groupement de commande set set energies set amenagement ge groupe set et gie groupe set dont la set est le coordonnateur du groupement 40 rue james watt 37200 tours,79211000,79211000,False,True,True,0.13871489582368718,0.46610048072929455,0.12,0.14285714285714285,,,,
different_buyer_same_cpv,16-25188,24-117919,NAME:dirm memn,NAME:conseil departemental loire atlantique,50244000,50244000,False,True,True,0.0,0.011675009211604363,0.041666666666666664,0.0,,,,
different_buyer_same_cpv,19-168448,23-42781,NAME:saumur aggloproprete,NAME:angers loire metropole,34351100,34351100,False,True,True,0.14231931034595321,0.2681754611485526,0.14814814814814814,0.0,,,,
