notice_id,stage_order,filter_stage,candidate_count_after_stage,candidate_count_removed_by_stage,buyer_key_type,publication_year,cpv_division,duration_availability,digital_segment,buyer_activity_tier
17-85841,5,current_buyer_blocking_rules_60m,42,1453,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-90424,5,current_buyer_blocking_rules_60m,4,1490,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-91590,5,current_buyer_blocking_rules_60m,29,1464,NAME_FALLBACK,2017,71,duration_imputed,DIGITAL_ICT,21+
17-76396,5,current_buyer_blocking_rules_60m,0,1498,NAME_FALLBACK,2017,30,duration_imputed,DIGITAL_ICT,21+
17-76616,5,current_buyer_blocking_rules_60m,103,1395,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-80641,5,current_buyer_blocking_rules_60m,2,1489,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,6-20
17-85294,5,current_buyer_blocking_rules_60m,22,1473,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-80194,5,current_buyer_blocking_rules_60m,40,1453,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-82963,5,current_buyer_blocking_rules_60m,3,1484,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
17-83585,5,current_buyer_blocking_rules_60m,2,1487,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-93952,5,current_buyer_blocking_rules_60m,19,1473,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-101340,5,current_buyer_blocking_rules_60m,0,1500,RAW_SIRET,2017,32,duration_imputed,DIGITAL_ICT,2-5
17-106009,5,current_buyer_blocking_rules_60m,101,1387,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-102708,5,current_buyer_blocking_rules_60m,42,1454,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-102741,5,current_buyer_blocking_rules_60m,1,1495,NAME_FALLBACK,2017,30,duration_imputed,DIGITAL_ICT,6-20
17-92651,5,current_buyer_blocking_rules_60m,0,1490,RAW_SIRET,2017,30,duration_imputed,DIGITAL_ICT,21+
17-109228,5,current_buyer_blocking_rules_60m,3,1483,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-109277,5,current_buyer_blocking_rules_60m,5,1481,NAME_FALLBACK,2017,31,duration_imputed,DIGITAL_ICT,21+
17-103816,5,current_buyer_blocking_rules_60m,2,1487,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,6-20
17-97519,5,current_buyer_blocking_rules_60m,2,1494,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-96902,5,current_buyer_blocking_rules_60m,12,1488,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-104238,5,current_buyer_blocking_rules_60m,39,1452,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-90968,5,current_buyer_blocking_rules_60m,5,1487,NAME_FALLBACK,2017,30,duration_imputed,DIGITAL_ICT,21+
17-102187,5,current_buyer_blocking_rules_60m,11,1484,RAW_SIRET,2017,32,duration_imputed,DIGITAL_ICT,21+
17-100105,5,current_buyer_blocking_rules_60m,11,1480,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-105683,5,current_buyer_blocking_rules_60m,8,1477,RAW_SIRET,2017,39,duration_imputed,DIGITAL_ICT,21+
17-106054,5,current_buyer_blocking_rules_60m,101,1387,NAME_FALLBACK,2017,79,duration_imputed,DIGITAL_ICT,21+
17-99753,5,current_buyer_blocking_rules_60m,35,1466,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
17-102482,5,current_buyer_blocking_rules_60m,33,1463,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-102568,5,current_buyer_blocking_rules_60m,3,1486,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-103062,5,current_buyer_blocking_rules_60m,7,1484,NAME_FALLBACK,2017,30,duration_imputed,DIGITAL_ICT,21+
17-93666,5,current_buyer_blocking_rules_60m,34,1457,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-97609,5,current_buyer_blocking_rules_60m,16,1480,NAME_FALLBACK,2017,35,duration_imputed,DIGITAL_ICT,21+
17-98996,5,current_buyer_blocking_rules_60m,12,1487,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-102039,5,current_buyer_blocking_rules_60m,29,1470,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-107265,5,current_buyer_blocking_rules_60m,37,1451,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-103193,5,current_buyer_blocking_rules_60m,40,1451,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-105380,5,current_buyer_blocking_rules_60m,28,1461,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-107162,5,current_buyer_blocking_rules_60m,5,1486,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-91935,5,current_buyer_blocking_rules_60m,101,1391,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
17-93042,5,current_buyer_blocking_rules_60m,20,1470,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-94724,5,current_buyer_blocking_rules_60m,13,1486,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
17-102923,5,current_buyer_blocking_rules_60m,40,1451,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-104235,5,current_buyer_blocking_rules_60m,19,1468,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-104895,5,current_buyer_blocking_rules_60m,0,1487,RAW_SIRET,2017,35,duration_imputed,DIGITAL_ICT,6-20
17-105440,5,current_buyer_blocking_rules_60m,38,1447,NAME_FALLBACK,2017,45,duration_imputed,DIGITAL_ICT,21+
17-101416,5,current_buyer_blocking_rules_60m,7,1493,NAME_FALLBACK,2017,85,duration_imputed,DIGITAL_ICT,21+
17-102214,5,current_buyer_blocking_rules_60m,0,1499,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,1 (single)
17-108459,5,current_buyer_blocking_rules_60m,14,1473,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-114694,5,current_buyer_blocking_rules_60m,0,1486,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,6-20
17-109941,5,current_buyer_blocking_rules_60m,10,1479,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-117075,5,current_buyer_blocking_rules_60m,1,1485,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,2-5
17-117298,5,current_buyer_blocking_rules_60m,0,1485,NAME_FALLBACK,2017,80,duration_imputed,DIGITAL_ICT,6-20
17-120212,5,current_buyer_blocking_rules_60m,37,1450,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-115928,5,current_buyer_blocking_rules_60m,4,1483,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-121705,5,current_buyer_blocking_rules_60m,1,1486,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-103068,5,current_buyer_blocking_rules_60m,0,1488,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,2-5
17-118982,5,current_buyer_blocking_rules_60m,4,1481,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-114542,5,current_buyer_blocking_rules_60m,2,1488,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-119142,5,current_buyer_blocking_rules_60m,0,1485,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,6-20
17-120545,5,current_buyer_blocking_rules_60m,4,1484,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,6-20
17-118765,5,current_buyer_blocking_rules_60m,38,1449,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-110921,5,current_buyer_blocking_rules_60m,4,1484,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-111330,5,current_buyer_blocking_rules_60m,101,1385,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-114118,5,current_buyer_blocking_rules_60m,39,1449,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-129931,5,current_buyer_blocking_rules_60m,5,1491,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-136551,5,current_buyer_blocking_rules_60m,2,1493,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-124242,5,current_buyer_blocking_rules_60m,6,1484,NAME_FALLBACK,2017,35,duration_imputed,DIGITAL_ICT,21+
17-127212,5,current_buyer_blocking_rules_60m,1,1489,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-132788,5,current_buyer_blocking_rules_60m,2,1493,NAME_FALLBACK,2017,30,duration_imputed,DIGITAL_ICT,21+
17-123450,5,current_buyer_blocking_rules_60m,35,1456,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-133233,5,current_buyer_blocking_rules_60m,4,1491,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-125205,5,current_buyer_blocking_rules_60m,4,1485,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-124586,5,current_buyer_blocking_rules_60m,10,1480,RAW_SIRET,2017,72,duration_imputed,DIGITAL_ICT,21+
17-130729,5,current_buyer_blocking_rules_60m,1,1495,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,6-20
17-132446,5,current_buyer_blocking_rules_60m,0,1495,NAME_FALLBACK,2017,30,duration_imputed,DIGITAL_ICT,2-5
17-133179,5,current_buyer_blocking_rules_60m,0,1495,NAME_FALLBACK,2017,65,duration_imputed,DIGITAL_ICT,2-5
17-134575,5,current_buyer_blocking_rules_60m,4,1490,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-128615,5,current_buyer_blocking_rules_60m,1,1496,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,6-20
17-133782,5,current_buyer_blocking_rules_60m,0,1494,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-135428,5,current_buyer_blocking_rules_60m,3,1491,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-123168,5,current_buyer_blocking_rules_60m,36,1453,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-131042,5,current_buyer_blocking_rules_60m,11,1485,NAME_FALLBACK,2017,92,duration_imputed,DIGITAL_ICT,21+
17-134974,5,current_buyer_blocking_rules_60m,1,1494,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-135696,5,current_buyer_blocking_rules_60m,10,1485,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-130980,5,current_buyer_blocking_rules_60m,3,1493,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,6-20
17-117419,5,current_buyer_blocking_rules_60m,0,1496,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,6-20
17-130002,5,current_buyer_blocking_rules_60m,4,1492,NAME_FALLBACK,2017,30,duration_imputed,DIGITAL_ICT,21+
17-140760,5,current_buyer_blocking_rules_60m,0,1494,RAW_SIRET,2017,35,duration_imputed,DIGITAL_ICT,21+
17-140948,5,current_buyer_blocking_rules_60m,36,1458,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-142028,5,current_buyer_blocking_rules_60m,27,1466,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-140377,5,current_buyer_blocking_rules_60m,37,1457,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-150835,5,current_buyer_blocking_rules_60m,7,1491,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-147130,5,current_buyer_blocking_rules_60m,0,1495,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,6-20
17-144060,5,current_buyer_blocking_rules_60m,34,1458,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-142035,5,current_buyer_blocking_rules_60m,35,1458,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-152907,5,current_buyer_blocking_rules_60m,0,1501,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-130666,5,current_buyer_blocking_rules_60m,3,1492,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-148560,5,current_buyer_blocking_rules_60m,0,1499,RAW_SIRET,2017,72,duration_imputed,DIGITAL_ICT,6-20
17-79188,5,current_buyer_blocking_rules_60m,1,1496,NAME_FALLBACK,2017,30,duration_imputed,DIGITAL_ICT,21+
17-151427,5,current_buyer_blocking_rules_60m,1,1497,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-149350,5,current_buyer_blocking_rules_60m,7,1492,NAME_FALLBACK,2017,38,duration_imputed,DIGITAL_ICT,21+
17-146735,5,current_buyer_blocking_rules_60m,13,1481,NAME_FALLBACK,2017,31,duration_imputed,DIGITAL_ICT,21+
17-139193,5,current_buyer_blocking_rules_60m,35,1460,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-142620,5,current_buyer_blocking_rules_60m,2,1493,NAME_FALLBACK,2017,38,duration_imputed,DIGITAL_ICT,21+
17-138140,5,current_buyer_blocking_rules_60m,2,1493,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
17-144102,5,current_buyer_blocking_rules_60m,26,1466,NAME_FALLBACK,2017,35,duration_imputed,DIGITAL_ICT,21+
17-143241,5,current_buyer_blocking_rules_60m,102,1391,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-152746,5,current_buyer_blocking_rules_60m,19,1481,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-143219,5,current_buyer_blocking_rules_60m,103,1390,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-144482,5,current_buyer_blocking_rules_60m,0,1491,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,6-20
17-161600,5,current_buyer_blocking_rules_60m,8,1489,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-157486,5,current_buyer_blocking_rules_60m,28,1470,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-162866,5,current_buyer_blocking_rules_60m,0,1495,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,6-20
17-161606,5,current_buyer_blocking_rules_60m,2,1493,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
17-166932,5,current_buyer_blocking_rules_60m,0,1492,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,6-20
17-167643,5,current_buyer_blocking_rules_60m,33,1457,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
17-168958,5,current_buyer_blocking_rules_60m,8,1480,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-155889,5,current_buyer_blocking_rules_60m,2,1499,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
17-159373,5,current_buyer_blocking_rules_60m,33,1467,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-165149,5,current_buyer_blocking_rules_60m,4,1488,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-155110,5,current_buyer_blocking_rules_60m,20,1481,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-162755,5,current_buyer_blocking_rules_60m,9,1486,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-168569,5,current_buyer_blocking_rules_60m,101,1388,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-156571,5,current_buyer_blocking_rules_60m,1,1499,NAME_FALLBACK,2017,45,duration_imputed,DIGITAL_ICT,2-5
17-158731,5,current_buyer_blocking_rules_60m,9,1488,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-159853,5,current_buyer_blocking_rules_60m,33,1465,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-167707,5,current_buyer_blocking_rules_60m,102,1388,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-158224,5,current_buyer_blocking_rules_60m,101,1399,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-165815,5,current_buyer_blocking_rules_60m,0,1492,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,6-20
17-160290,5,current_buyer_blocking_rules_60m,25,1473,NAME_FALLBACK,2017,38,duration_imputed,DIGITAL_ICT,21+
17-161917,5,current_buyer_blocking_rules_60m,34,1460,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-163707,5,current_buyer_blocking_rules_60m,18,1477,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-164463,5,current_buyer_blocking_rules_60m,8,1487,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-161006,5,current_buyer_blocking_rules_60m,32,1462,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-165817,5,current_buyer_blocking_rules_60m,0,1492,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,6-20
17-156331,5,current_buyer_blocking_rules_60m,9,1490,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-173975,5,current_buyer_blocking_rules_60m,40,1452,RAW_SIRET,2017,48,duration_imputed,DIGITAL_ICT,21+
17-172986,5,current_buyer_blocking_rules_60m,3,1482,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-181054,5,current_buyer_blocking_rules_60m,4,1486,NAME_FALLBACK,2017,50,duration_imputed,DIGITAL_ICT,21+
17-129614,5,current_buyer_blocking_rules_60m,101,1392,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-170649,5,current_buyer_blocking_rules_60m,12,1475,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-172862,5,current_buyer_blocking_rules_60m,0,1485,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-176420,5,current_buyer_blocking_rules_60m,31,1460,NAME_FALLBACK,2017,35,duration_imputed,DIGITAL_ICT,21+
17-170059,5,current_buyer_blocking_rules_60m,0,1488,RAW_SIRET,2017,50,duration_imputed,DIGITAL_ICT,6-20
17-176560,5,current_buyer_blocking_rules_60m,1,1490,NAME_FALLBACK,2017,35,duration_imputed,DIGITAL_ICT,21+
17-171316,5,current_buyer_blocking_rules_60m,40,1448,RAW_SIRET,2017,72,duration_imputed,DIGITAL_ICT,21+
17-181551,5,current_buyer_blocking_rules_60m,27,1463,NAME_FALLBACK,2017,35,duration_imputed,DIGITAL_ICT,21+
17-170763,5,current_buyer_blocking_rules_60m,4,1483,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-175897,5,current_buyer_blocking_rules_60m,2,1489,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-177418,5,current_buyer_blocking_rules_60m,7,1487,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
17-179112,5,current_buyer_blocking_rules_60m,100,1390,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-174282,5,current_buyer_blocking_rules_60m,0,1490,NAME_FALLBACK,2017,50,duration_imputed,DIGITAL_ICT,6-20
17-174760,5,current_buyer_blocking_rules_60m,16,1474,NAME_FALLBACK,2017,35,duration_imputed,DIGITAL_ICT,21+
17-173663,5,current_buyer_blocking_rules_60m,101,1390,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-172856,5,current_buyer_blocking_rules_60m,0,1485,NAME_FALLBACK,2017,45,duration_imputed,DIGITAL_ICT,2-5
17-178366,5,current_buyer_blocking_rules_60m,0,1495,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,2-5
17-178496,5,current_buyer_blocking_rules_60m,6,1487,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
18-6138,5,current_buyer_blocking_rules_60m,15,1480,NAME_FALLBACK,2018,48,duration_imputed,DIGITAL_ICT,21+
18-8615,5,current_buyer_blocking_rules_60m,0,1493,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,6-20
18-9145,5,current_buyer_blocking_rules_60m,26,1464,RAW_SIRET,2018,30,duration_imputed,DIGITAL_ICT,21+
18-9170,5,current_buyer_blocking_rules_60m,0,1488,NAME_FALLBACK,2018,48,duration_imputed,DIGITAL_ICT,6-20
18-12557,5,current_buyer_blocking_rules_60m,7,1480,NAME_FALLBACK,2018,32,duration_imputed,DIGITAL_ICT,21+
18-12119,5,current_buyer_blocking_rules_60m,34,1453,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,21+
18-4239,5,current_buyer_blocking_rules_60m,3,1493,NAME_FALLBACK,2018,35,duration_imputed,DIGITAL_ICT,21+
18-9081,5,current_buyer_blocking_rules_60m,1,1489,NAME_FALLBACK,2018,30,duration_imputed,DIGITAL_ICT,6-20
18-8070,5,current_buyer_blocking_rules_60m,29,1465,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,21+
18-10415,5,current_buyer_blocking_rules_60m,24,1465,NAME_FALLBACK,2018,35,duration_imputed,DIGITAL_ICT,21+
18-13131,5,current_buyer_blocking_rules_60m,1,1486,NAME_FALLBACK,2018,48,duration_imputed,DIGITAL_ICT,21+
18-13243,5,current_buyer_blocking_rules_60m,17,1470,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,21+
18-8280,5,current_buyer_blocking_rules_60m,9,1484,NAME_FALLBACK,2018,48,duration_imputed,DIGITAL_ICT,21+
18-11225,5,current_buyer_blocking_rules_60m,99,1389,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,21+
18-8879,5,current_buyer_blocking_rules_60m,18,1472,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,21+
18-6802,5,current_buyer_blocking_rules_60m,2,1492,NAME_FALLBACK,2018,,duration_imputed,DIGITAL_ICT,21+
18-6884,5,current_buyer_blocking_rules_60m,32,1462,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,21+
18-14043,5,current_buyer_blocking_rules_60m,3,1483,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,6-20
18-265,5,current_buyer_blocking_rules_60m,35,1457,NAME_FALLBACK,2018,32,duration_imputed,DIGITAL_ICT,21+
18-2518,5,current_buyer_blocking_rules_60m,32,1459,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,21+
18-546,5,current_buyer_blocking_rules_60m,30,1461,NAME_FALLBACK,2018,48,duration_imputed,DIGITAL_ICT,21+
18-12739,5,current_buyer_blocking_rules_60m,8,1481,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,21+
18-14065,5,current_buyer_blocking_rules_60m,25,1461,RAW_SIRET,2018,30,duration_imputed,DIGITAL_ICT,21+
18-21470,5,current_buyer_blocking_rules_60m,0,1477,RAW_SIRET,2018,32,duration_imputed,DIGITAL_ICT,2-5
18-26455,5,current_buyer_blocking_rules_60m,4,1473,NAME_FALLBACK,2018,30,duration_imputed,DIGITAL_ICT,21+
18-27476,5,current_buyer_blocking_rules_60m,12,1462,RAW_SIRET,2018,32,duration_imputed,DIGITAL_ICT,21+
18-15680,5,current_buyer_blocking_rules_60m,5,1478,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,21+
18-18447,5,current_buyer_blocking_rules_60m,98,1381,NAME_FALLBACK,2018,,duration_imputed,DIGITAL_ICT,21+
18-14081,5,current_buyer_blocking_rules_60m,7,1477,NAME_FALLBACK,2018,48,duration_imputed,DIGITAL_ICT,21+
18-20656,5,current_buyer_blocking_rules_60m,97,1383,NAME_FALLBACK,2018,,duration_imputed,DIGITAL_ICT,21+
18-21245,5,current_buyer_blocking_rules_60m,26,1454,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,21+
18-21831,5,current_buyer_blocking_rules_60m,9,1468,NAME_FALLBACK,2018,48,duration_imputed,DIGITAL_ICT,21+
18-22059,5,current_buyer_blocking_rules_60m,7,1470,NAME_FALLBACK,2018,,duration_imputed,DIGITAL_ICT,21+
18-26430,5,current_buyer_blocking_rules_60m,17,1460,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,21+
18-26406,5,current_buyer_blocking_rules_60m,2,1478,NAME_FALLBACK,2018,71,duration_imputed,DIGITAL_ICT,21+
18-16076,5,current_buyer_blocking_rules_60m,2,1482,NAME_FALLBACK,2018,32,duration_imputed,DIGITAL_ICT,21+
18-17596,5,current_buyer_blocking_rules_60m,4,1479,NAME_FALLBACK,2018,,duration_imputed,DIGITAL_ICT,21+
18-27688,5,current_buyer_blocking_rules_60m,7,1469,NAME_FALLBACK,2018,48,duration_imputed,DIGITAL_ICT,21+
18-28408,5,current_buyer_blocking_rules_60m,33,1441,NAME_FALLBACK,2018,,duration_imputed,DIGITAL_ICT,21+
18-22345,5,current_buyer_blocking_rules_60m,1,1474,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,6-20
18-26654,5,current_buyer_blocking_rules_60m,1,1476,RAW_SIRET,2018,32,duration_imputed,DIGITAL_ICT,6-20
18-26824,5,current_buyer_blocking_rules_60m,41,1436,RAW_SIRET,2018,72,duration_imputed,DIGITAL_ICT,21+
18-17886,5,current_buyer_blocking_rules_60m,7,1476,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,21+
18-20647,5,current_buyer_blocking_rules_60m,1,1479,NAME_FALLBACK,2018,32,duration_imputed,DIGITAL_ICT,21+
18-21811,5,current_buyer_blocking_rules_60m,96,1381,NAME_FALLBACK,2018,,duration_imputed,DIGITAL_ICT,21+
18-25585,5,current_buyer_blocking_rules_60m,28,1450,NAME_FALLBACK,2018,32,duration_imputed,DIGITAL_ICT,21+
18-18602,5,current_buyer_blocking_rules_60m,23,1456,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,21+
18-22305,5,current_buyer_blocking_rules_60m,1,1474,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,6-20
18-18750,5,current_buyer_blocking_rules_60m,2,1480,NAME_FALLBACK,2018,32,duration_imputed,DIGITAL_ICT,21+
18-19126,5,current_buyer_blocking_rules_60m,6,1473,NAME_FALLBACK,2018,72,duration_imputed,DIGITAL_ICT,21+
18-41400,5,current_buyer_blocking_rules_60m,8,1458,NAME_FALLBACK,2018,,duration_imputed,DIGITAL_ICT,21+
18-44171,5,current_buyer_blocking_rules_60m,6,1455,NAME_FALLBACK,2018,,duration_imputed,DIGITAL_ICT,21+
18-30674,5,current_buyer_blocking_rules_60m,6,1463,NAME_FALLBACK,2018,30,duration_imputed,DIGITAL_ICT,21+
18-29375,5,current_buyer_blocking_rules_60m,4,1468,NAME_FALLBACK,2018,71,duration_imputed,DIGITAL_ICT,21+
18-36652,5,current_buyer_blocking_rules_60m,4,1466,NAME_FALLBACK,2018,48,duration_imputed,DIGITAL_ICT,21+
18-40228,5,current_buyer_blocking_rules_60m,4,1462,NAME_FALLBACK,2018,45,duration_imputed,DIGITAL_ICT,21+
