identity_level,identity_value,name_a,name_b,raw_name_a,raw_name_b,sequence_similarity,token_jaccard,first_date,last_date,years_between_forms,transformation_labels,n_notices_identity,n_normalized_names_identity,activity_level
SIREN,174400051,ars pays de la loire,departement de maine-et-loire,ARS Pays de la Loire,Département de Maine-et-Loire,0.5306122448979592,0.25,2024-03-06,2026-04-15,2.108145106091718,location_added;department_or_service_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ars pays de la loire,departement du maine et loire,ARS Pays de la Loire,DEPARTEMENT DU MAINE ET LOIRE,0.4897959183673469,0.1111111111111111,2024-03-29,2026-07-12,2.2861054072553046,location_added;department_or_service_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ars pays de la loire,ecole centrale de nantes,ARS Pays de la Loire,Ecole Centrale de Nantes,0.3181818181818182,0.125,2024-03-07,2026-02-15,1.943874058863792,location_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIREN,174400051,ars pays de la loire,france travail pays de la loire,ARS Pays de la Loire,France Travail Pays de la Loire,0.7450980392156863,0.5714285714285714,2024-03-29,2024-07-31,0.3394934976043806,other_or_unclear,515,75,21+
SIREN,174400051,ars pays de la loire,gie sesam vitale,ARS Pays de la Loire,GIE SESAM VITALE,0.2222222222222222,0.0,2024-03-07,2024-07-10,0.34223134839151265,location_added,515,75,21+
SIREN,174400051,ars pays de la loire,gie sesam-vitale,ARS Pays de la Loire,GIE SESAM-Vitale,0.2222222222222222,0.0,2024-03-07,2024-07-10,0.34223134839151265,location_added,515,75,21+
SIREN,174400051,ars pays de la loire,grand port maritime de nantes saint-nazaire service achat,ARS Pays de la Loire,"GRAND PORT MARITIME DE NANTES SAINT-NAZAIRE, Service Achat",0.2857142857142857,0.07692307692307693,2024-02-02,2024-12-02,0.8323066392881588,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ars pays de la loire,grand port maritime de nantes saint-nazaire service achat ach,ARS Pays de la Loire,"GRAND PORT MARITIME DE NANTES SAINT-NAZAIRE, Service Achat (ACH)",0.2716049382716049,0.07142857142857142,2024-02-01,2024-10-06,0.6789869952087612,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ars pays de la loire,grand port maritime de nantes saint-nazaire service achats ach,ARS Pays de la Loire,"Grand Port Maritime de Nantes Saint-Nazaire
Service Achats (ACH)",0.2682926829268293,0.07142857142857142,2024-03-27,2024-07-10,0.2874743326488706,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ars pays de la loire,grand port maritime de nantes saintnazaire service achat,ARS Pays de la Loire,"GRAND PORT MARITIME DE NANTES SAINTNAZAIRE, Service Achat",0.2894736842105263,0.08333333333333333,2024-03-29,2024-07-10,0.28199863107460643,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ars pays de la loire,grand port maritime de nantes saintnazaire service achat ach,ARS Pays de la Loire,"GRAND PORT MARITIME DE NANTES SAINTNAZAIRE, Service Achat (ACH)",0.275,0.07692307692307693,2024-02-07,2024-07-10,0.4216290212183436,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ars pays de la loire,groupement region des pays de la loire coordonnateur et agglo clisson sevre et maine,ARS Pays de la Loire,Groupement Région des Pays de la Loire (coordonnateur) et Agglo Clisson Sèvre et Maine,0.36538461538461536,0.2857142857142857,2024-02-21,2024-07-10,0.38329911019849416,location_added,515,75,21+
SIREN,174400051,ars pays de la loire,groupement region des pays de la loire coordonnateur et agglo pornic pays de retz,ARS Pays de la Loire,Groupement Région des Pays de la Loire (coordonnateur) et Agglo Pornic Pays de retz,0.37623762376237624,0.3076923076923077,2024-02-21,2024-07-10,0.38329911019849416,other_or_unclear,515,75,21+
SIREN,174400051,ars pays de la loire,laval agglomeration,ARS Pays de la Loire,LAVAL AGGLOMERATION,0.3076923076923077,0.0,2024-02-28,2026-07-05,2.349075975359343,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ars pays de la loire,mairie de saint-herblain,ARS Pays de la Loire,Mairie de Saint-Herblain,0.4090909090909091,0.125,2024-01-31,2024-07-10,0.4407939767282683,location_added,515,75,21+
SIREN,174400051,ars pays de la loire,mauges communaute,ARS Pays de la Loire,Mauges Communauté,0.2702702702702703,0.0,2024-03-29,2025-07-19,1.3059548254620124,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ars pays de la loire,minarm sca pfc-rbt,ARS Pays de la Loire,MINARM/SCA/PFC-RBT,0.3684210526315789,0.0,2024-03-29,2024-07-10,0.28199863107460643,location_added,515,75,21+
SIREN,174400051,ars pays de la loire,nantes metropole,ARS Pays de la Loire,Nantes Métropole,0.2777777777777778,0.0,2024-03-21,2026-04-05,2.0396988364134154,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ars pays de la loire,nantes metropole amenagement - mandataire agissant au nom et pour le compte de la nantes metropole,ARS Pays de la Loire,NANTES METROPOLE AMENAGEMENT - Mandataire agissant au nom et pour le compte de la NANTES METROPOLE,0.25862068965517243,0.125,2024-03-29,2024-07-10,0.28199863107460643,location_added,515,75,21+
SIREN,174400051,ars pays de la loire,nantes metropole amenagement - mandataire agissant au nom et pour le compte de la ville d orvault,ARS Pays de la Loire,NANTES METROPOLE AMENAGEMENT - MANDATAIRE AGISSANT AU NOM ET POUR LE COMPTE DE LA VILLE D'ORVAULT,0.2782608695652174,0.10526315789473684,2024-02-28,2024-12-05,0.7693360711841205,location_added,515,75,21+
SIREN,174400051,ars pays de la loire,nantes metropole amenagement mandataire agissant au nom et pour le compte de la ville de nantes,ARS Pays de la Loire,NANTES METROPOLE AMENAGEMENT MANDATAIRE AGISSANT AU NOM ET POUR LE COMPTE DE LA VILLE DE NANTES,0.2608695652173913,0.11764705882352941,2024-02-18,2025-08-08,1.4702258726899384,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ars pays de la loire,nantes universite,ARS Pays de la Loire,Nantes Université,0.21621621621621623,0.0,2024-02-16,2025-04-12,1.1526351813826146,location_added;department_or_service_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ars pays de la loire,oniris ecole nationale veterinaire agroalimentaire et de l alimentation nantes atlantique,ARS Pays de la Loire,ONIRIS Ecole nationale vétérinaire agroalimentaire et de l'alimentation Nantes Atlantique,0.25688073394495414,0.06666666666666667,2024-03-29,2024-07-10,0.28199863107460643,location_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ars pays de la loire,oph vendee habitat,ARS Pays de la Loire,OPH Vendée Habitat,0.3157894736842105,0.0,2024-03-29,2025-02-06,0.8596851471594799,location_added,515,75,21+
SIREN,174400051,ars pays de la loire,pays de saint gilles croix de vie agglomeration 85,ARS Pays de la Loire,Pays de Saint Gilles Croix de Vie Agglomération (85),0.37142857142857144,0.18181818181818182,2024-03-29,2025-11-14,1.6290212183436004,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ars pays de la loire,region des pays de la loire,ARS Pays de la Loire,Région des Pays de la Loire,0.8085106382978723,0.5714285714285714,2024-02-02,2026-05-15,2.2806297056810405,other_or_unclear,515,75,21+
SIREN,174400051,ars pays de la loire,region pays de la loire,ARS Pays de la Loire,REGION PAYS DE LA LOIRE,0.8372093023255814,0.6666666666666666,2024-02-02,2025-12-11,1.8562628336755647,other_or_unclear,515,75,21+
SIREN,174400051,ars pays de la loire,sdis de la vendee,ARS Pays de la Loire,SDIS de la Vendée,0.5405405405405406,0.2857142857142857,2024-02-09,2024-07-10,0.4161533196440794,location_added,515,75,21+
SIREN,174400051,ars pays de la loire,sid nord-ouest,ARS Pays de la Loire,SID Nord-Ouest,0.11764705882352941,0.0,2024-03-29,2026-01-22,1.8179329226557153,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ars pays de la loire,spl laval mayenne amenagements,ARS Pays de la Loire,SPL Laval Mayenne Aménagements,0.28,0.0,2024-03-29,2026-04-26,2.0752908966461328,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ars pays de la loire,syndicat intercommunal d energies de maine-et-loire sieml,ARS Pays de la Loire,Syndicat Intercommunal d'Énergies de Maine-et-Loire (Siéml),0.38961038961038963,0.16666666666666666,2024-03-29,2024-07-10,0.28199863107460643,location_added,515,75,21+
SIREN,174400051,ars pays de la loire,syndicat mixte gigalis,ARS Pays de la Loire,SYNDICAT MIXTE GIGALIS,0.2857142857142857,0.0,2024-03-29,2024-07-10,0.28199863107460643,location_added,515,75,21+
SIREN,174400051,ars pays de la loire,transamo mandataire de la communaute urbaine le mans metropole,ARS Pays de la Loire,"Transamo, mandataire de la Communauté urbaine Le Mans Métropole",0.2926829268292683,0.16666666666666666,2024-03-29,2024-07-10,0.28199863107460643,location_added,515,75,21+
SIREN,174400051,ars pays de la loire,tribunal administratif de nantes,ARS Pays de la Loire,Tribunal Administratif de Nantes,0.34615384615384615,0.125,2024-01-28,2024-07-10,0.4490075290896646,location_added,515,75,21+
SIREN,174400051,ars pays de la loire,ville d orvault,ARS Pays de la Loire,Ville d'Orvault,0.22857142857142856,0.0,2024-03-15,2025-07-01,1.2950034223134839,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ars pays de la loire,ville de cholet,ARS Pays de la Loire,VILLE DE CHOLET,0.34285714285714286,0.14285714285714285,2024-02-21,2026-02-06,1.9603011635865846,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ars pays de la loire,ville de laval,ARS Pays de la Loire,VILLE DE LAVAL,0.4117647058823529,0.14285714285714285,2024-03-29,2026-07-09,2.2778918548939084,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ars pays de la loire,ville de nantes,ARS Pays de la Loire,Ville de Nantes,0.34285714285714286,0.14285714285714285,2024-03-22,2024-07-10,0.30116358658453113,location_added,515,75,21+
SIREN,174400051,ars pays de la loire,ville de pornichet,ARS Pays de la Loire,Ville de Pornichet,0.3684210526315789,0.14285714285714285,2024-03-29,2024-12-05,0.6872005475701575,location_added,515,75,21+
SIREN,174400051,ars pays de la loire,ville de saumur,ARS Pays de la Loire,Ville de Saumur,0.34285714285714286,0.14285714285714285,2024-02-14,2024-09-27,0.6187542778918549,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,ca saumur val de loire,CA PORNIC AGGLO PAYS DE RETZ,CA SAUMUR VAL DE LOIRE,0.52,0.2222222222222222,2024-02-15,2024-05-30,0.2874743326488706,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,centre communal d action sociale de laval,CA PORNIC AGGLO PAYS DE RETZ,Centre Communal d'Action Sociale de Laval,0.2898550724637681,0.08333333333333333,2024-02-15,2026-03-08,2.0588637919233403,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,centre de gestion de la fonction publique territoriale de loire-atlantique,CA PORNIC AGGLO PAYS DE RETZ,Centre de Gestion de la fonction publique territoriale de Loire-Atlantique,0.17647058823529413,0.07142857142857142,2024-02-15,2024-06-27,0.36413415468856947,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,centre de gestion fpt loire-atlantique,CA PORNIC AGGLO PAYS DE RETZ,Centre de Gestion FPT Loire-Atlantique,0.2727272727272727,0.09090909090909091,2024-02-15,2024-12-12,0.8240930869267625,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,centre hospitalier du mans etablissement support du ght 72,CA PORNIC AGGLO PAYS DE RETZ,"CENTRE HOSPITALIER DU MANS, établissement support du GHT 72",0.23255813953488372,0.0,2024-02-15,2024-05-30,0.2874743326488706,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,centre hospitalier universitaire d angers,CA PORNIC AGGLO PAYS DE RETZ,Centre hospitalier Universitaire d'ANGERS,0.2608695652173913,0.0,2024-02-15,2024-06-09,0.31485284052019163,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,centre hospitalier universitaire de nantes,CA PORNIC AGGLO PAYS DE RETZ,Centre Hospitalier Universitaire de Nantes,0.3142857142857143,0.1,2024-02-15,2024-10-01,0.6269678302532512,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,ch du mans - ets support du ght 72,CA PORNIC AGGLO PAYS DE RETZ,CH DU MANS - Ets support du GHT 72,0.3333333333333333,0.0,2024-02-15,2024-09-18,0.5913757700205339,location_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,chd vendee,CA PORNIC AGGLO PAYS DE RETZ,CHD VENDEE,0.3157894736842105,0.0,2024-02-15,2026-06-11,2.31895961670089,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,chd vendee - etablissement support du ght 85,CA PORNIC AGGLO PAYS DE RETZ,CHD VENDEE - Etablissement support du GHT 85,0.2857142857142857,0.0,2024-02-15,2026-02-25,2.028747433264887,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,chd vendee - etablissement support du ght 85 - coordonnateur du groupement de commandes,CA PORNIC AGGLO PAYS DE RETZ,CHD VENDEE - Etablissement support du GHT 85 - Coordonnateur du groupement de commandes,0.2882882882882883,0.0625,2024-02-15,2026-03-15,2.078028747433265,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,chd vendee - etablissement support du ght vendee,CA PORNIC AGGLO PAYS DE RETZ,CHD VENDEE - Etablissement support du GHT Vendée,0.2702702702702703,0.0,2024-02-11,2024-05-30,0.29842573579739906,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,chd vendee etablissement support du ght 85,CA PORNIC AGGLO PAYS DE RETZ,"CHD VENDEE, Etablissement support du GHT 85",0.2857142857142857,0.0,2024-02-15,2024-05-30,0.2874743326488706,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,chd vendee etablissement support du ght85,CA PORNIC AGGLO PAYS DE RETZ,"CHD VENDEE, Etablissement support du GHT85",0.2898550724637681,0.0,2024-02-15,2026-06-20,2.3436002737850785,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,cholet agglomeration,CA PORNIC AGGLO PAYS DE RETZ,Cholet Agglomération,0.4166666666666667,0.0,2024-02-15,2025-08-26,1.5277207392197125,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,chu d angers etablissement support du ght 49,CA PORNIC AGGLO PAYS DE RETZ,"CHU D'ANGERS, ETABLISSEMENT SUPPORT DU GHT 49",0.2777777777777778,0.0,2024-02-15,2025-04-10,1.1498973305954825,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,chu de nantes,CA PORNIC AGGLO PAYS DE RETZ,CHU DE NANTES,0.2926829268292683,0.125,2024-02-15,2025-01-19,0.9281314168377823,location_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,chu de nantes represente par la soderec,CA PORNIC AGGLO PAYS DE RETZ,"CHU de Nantes, représenté par la Soderec",0.23880597014925373,0.08333333333333333,2024-02-15,2024-12-01,0.7939767282683093,location_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,chu nantes,CA PORNIC AGGLO PAYS DE RETZ,CHU NANTES,0.21052631578947367,0.0,2024-02-15,2025-10-05,1.6372347707049966,location_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,clisson sevre et maine agglo,CA PORNIC AGGLO PAYS DE RETZ,Clisson Sèvre et Maine Agglo,0.32142857142857145,0.1,2024-02-15,2024-05-30,0.2874743326488706,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,communaute de communes du pays des achards 85,CA PORNIC AGGLO PAYS DE RETZ,Communauté de Communes du Pays des Achards (85),0.4383561643835616,0.16666666666666666,2024-02-15,2026-01-14,1.9137577002053388,potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,communaute de communes estuaire et sillon,CA PORNIC AGGLO PAYS DE RETZ,Communauté de communes Estuaire et Sillon,0.2608695652173913,0.09090909090909091,2024-01-23,2024-05-30,0.35044490075290896,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,communaute de communes sevre et loire,CA PORNIC AGGLO PAYS DE RETZ,COMMUNAUTE DE COMMUNES SEVRE ET LOIRE,0.27692307692307694,0.09090909090909091,2024-02-15,2026-04-19,2.1738535249828885,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,communaute de communes sud vendee littoral,CA PORNIC AGGLO PAYS DE RETZ,Communauté de Communes Sud Vendée Littoral,0.2,0.09090909090909091,2024-02-15,2026-04-03,2.130047912388775,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,commune de cholet,CA PORNIC AGGLO PAYS DE RETZ,COMMUNE DE CHOLET,0.4,0.125,2024-02-15,2026-05-22,2.2642026009582477,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,commune de craon,CA PORNIC AGGLO PAYS DE RETZ,COMMUNE DE CRAON,0.36363636363636365,0.125,2024-02-15,2026-04-05,2.135523613963039,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,commune de saffre 44,CA PORNIC AGGLO PAYS DE RETZ,Commune de Saffré (44),0.375,0.1111111111111111,2024-02-15,2025-07-25,1.4401095140314852,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,commune de saint denis la chevasse,CA PORNIC AGGLO PAYS DE RETZ,Commune de Saint Denis La Chevasse,0.25806451612903225,0.09090909090909091,2024-02-15,2024-05-30,0.2874743326488706,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,crous de nantes pays de la loire,CA PORNIC AGGLO PAYS DE RETZ,CROUS de Nantes Pays de la Loire,0.4666666666666667,0.2,2024-02-15,2024-05-30,0.2874743326488706,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,cte de communes d erdre et gesvres,CA PORNIC AGGLO PAYS DE RETZ,Cté de Communes d'Erdre et Gesvres,0.25806451612903225,0.08333333333333333,2024-02-15,2025-02-09,0.9856262833675564,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,cte reg peches maritimes elevages mari,CA PORNIC AGGLO PAYS DE RETZ,CTE REG PECHES MARITIMES ELEVAGES MARI,0.18181818181818182,0.0,2024-02-15,2025-11-29,1.787816563997262,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,departement de maine et loire,CA PORNIC AGGLO PAYS DE RETZ,DEPARTEMENT DE MAINE ET LOIRE,0.2807017543859649,0.1,2024-02-15,2026-07-03,2.379192334017796,location_added;department_or_service_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,departement de maine-et-loire,CA PORNIC AGGLO PAYS DE RETZ,Département de Maine-et-Loire,0.2807017543859649,0.1,2024-02-15,2026-04-15,2.16290212183436,location_added;department_or_service_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,departement du maine et loire,CA PORNIC AGGLO PAYS DE RETZ,DEPARTEMENT DU MAINE ET LOIRE,0.2807017543859649,0.0,2024-02-15,2026-07-12,2.403832991101985,location_added;department_or_service_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,ecole centrale de nantes,CA PORNIC AGGLO PAYS DE RETZ,Ecole Centrale de Nantes,0.3076923076923077,0.1111111111111111,2024-02-15,2026-02-15,2.001368925393566,location_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,france travail pays de la loire,CA PORNIC AGGLO PAYS DE RETZ,France Travail Pays de la Loire,0.5084745762711864,0.2,2024-02-15,2024-07-31,0.45722108145106094,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,gie sesam vitale,CA PORNIC AGGLO PAYS DE RETZ,GIE SESAM VITALE,0.22727272727272727,0.0,2024-02-15,2024-05-30,0.2874743326488706,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,gie sesam-vitale,CA PORNIC AGGLO PAYS DE RETZ,GIE SESAM-Vitale,0.22727272727272727,0.0,2024-02-15,2024-05-30,0.2874743326488706,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,grand port maritime de nantes saint-nazaire service achat,CA PORNIC AGGLO PAYS DE RETZ,"GRAND PORT MARITIME DE NANTES SAINT-NAZAIRE, Service Achat",0.3058823529411765,0.07142857142857142,2024-02-02,2024-12-02,0.8323066392881588,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,grand port maritime de nantes saint-nazaire service achat ach,CA PORNIC AGGLO PAYS DE RETZ,"GRAND PORT MARITIME DE NANTES SAINT-NAZAIRE, Service Achat (ACH)",0.29213483146067415,0.06666666666666667,2024-02-01,2024-10-06,0.6789869952087612,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,grand port maritime de nantes saint-nazaire service achats ach,CA PORNIC AGGLO PAYS DE RETZ,"Grand Port Maritime de Nantes Saint-Nazaire
Service Achats (ACH)",0.28888888888888886,0.06666666666666667,2024-02-15,2024-05-30,0.2874743326488706,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,grand port maritime de nantes saintnazaire service achat,CA PORNIC AGGLO PAYS DE RETZ,"GRAND PORT MARITIME DE NANTES SAINTNAZAIRE, Service Achat",0.30952380952380953,0.07692307692307693,2024-02-15,2024-05-30,0.2874743326488706,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,grand port maritime de nantes saintnazaire service achat ach,CA PORNIC AGGLO PAYS DE RETZ,"GRAND PORT MARITIME DE NANTES SAINTNAZAIRE, Service Achat (ACH)",0.29545454545454547,0.07142857142857142,2024-02-07,2024-05-30,0.30937713894592744,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,groupement region des pays de la loire coordonnateur et agglo clisson sevre et maine,CA PORNIC AGGLO PAYS DE RETZ,Groupement Région des Pays de la Loire (coordonnateur) et Agglo Clisson Sèvre et Maine,0.2857142857142857,0.1875,2024-02-15,2024-05-30,0.2874743326488706,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,groupement region des pays de la loire coordonnateur et agglo pornic pays de retz,CA PORNIC AGGLO PAYS DE RETZ,Groupement Région des Pays de la Loire (coordonnateur) et Agglo Pornic Pays de retz,0.4036697247706422,0.38461538461538464,2024-02-15,2024-05-30,0.2874743326488706,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,laval agglomeration,CA PORNIC AGGLO PAYS DE RETZ,LAVAL AGGLOMERATION,0.3829787234042553,0.0,2024-02-15,2026-07-05,2.3846680355920604,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,mairie de saint-herblain,CA PORNIC AGGLO PAYS DE RETZ,Mairie de Saint-Herblain,0.3076923076923077,0.1111111111111111,2024-01-31,2024-05-30,0.32854209445585214,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,mauges communaute,CA PORNIC AGGLO PAYS DE RETZ,Mauges Communauté,0.2222222222222222,0.0,2024-02-15,2025-07-19,1.4236824093086926,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,minarm sca pfc-rbt,CA PORNIC AGGLO PAYS DE RETZ,MINARM/SCA/PFC-RBT,0.34782608695652173,0.0,2024-02-15,2024-05-30,0.2874743326488706,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,nantes metropole,CA PORNIC AGGLO PAYS DE RETZ,Nantes Métropole,0.2727272727272727,0.0,2024-02-15,2026-04-05,2.135523613963039,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,nantes metropole amenagement - mandataire agissant au nom et pour le compte de la nantes metropole,CA PORNIC AGGLO PAYS DE RETZ,NANTES METROPOLE AMENAGEMENT - Mandataire agissant au nom et pour le compte de la NANTES METROPOLE,0.22580645161290322,0.05555555555555555,2024-02-15,2024-05-30,0.2874743326488706,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,nantes metropole amenagement - mandataire agissant au nom et pour le compte de la ville d orvault,CA PORNIC AGGLO PAYS DE RETZ,NANTES METROPOLE AMENAGEMENT - MANDATAIRE AGISSANT AU NOM ET POUR LE COMPTE DE LA VILLE D'ORVAULT,0.22764227642276422,0.047619047619047616,2024-02-15,2024-12-05,0.8049281314168378,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,nantes metropole amenagement mandataire agissant au nom et pour le compte de la ville de nantes,CA PORNIC AGGLO PAYS DE RETZ,NANTES METROPOLE AMENAGEMENT MANDATAIRE AGISSANT AU NOM ET POUR LE COMPTE DE LA VILLE DE NANTES,0.22764227642276422,0.05263157894736842,2024-02-15,2025-08-08,1.4784394250513346,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,nantes universite,CA PORNIC AGGLO PAYS DE RETZ,Nantes Université,0.26666666666666666,0.0,2024-02-15,2025-04-12,1.1553730321697468,location_added;department_or_service_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,oniris ecole nationale veterinaire agroalimentaire et de l alimentation nantes atlantique,CA PORNIC AGGLO PAYS DE RETZ,ONIRIS Ecole nationale vétérinaire agroalimentaire et de l'alimentation Nantes Atlantique,0.2564102564102564,0.0625,2024-02-15,2024-05-30,0.2874743326488706,location_added;establishment_vs_legal_unit_name,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,oph vendee habitat,CA PORNIC AGGLO PAYS DE RETZ,OPH Vendée Habitat,0.2608695652173913,0.0,2024-02-15,2025-02-06,0.9774127310061602,location_added,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,pays de saint gilles croix de vie agglomeration 85,CA PORNIC AGGLO PAYS DE RETZ,Pays de Saint Gilles Croix de Vie Agglomération (85),0.28205128205128205,0.16666666666666666,2024-02-15,2025-11-14,1.7467488021902806,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,region des pays de la loire,CA PORNIC AGGLO PAYS DE RETZ,Région des Pays de la Loire,0.43636363636363634,0.2,2024-02-02,2026-05-15,2.2806297056810405,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,region pays de la loire,CA PORNIC AGGLO PAYS DE RETZ,REGION PAYS DE LA LOIRE,0.5098039215686274,0.2222222222222222,2024-02-02,2025-12-11,1.8562628336755647,location_added;potential_historical_name_change,515,75,21+
SIREN,174400051,ca pornic agglo pays de retz,sdis de la vendee,CA PORNIC AGGLO PAYS DE RETZ,SDIS de la Vendée,0.3111111111111111,0.1111111111111111,2024-02-09,2024-05-30,0.30390143737166325,location_added,515,75,21+
