nom_acheteur,site_profil_acheteur,site_proposition,date_dernier_avis,dernier_site_en_date,profile_row_id,profile_buyer_name_raw,profile_buyer_name_normalized,date_dernier_avis_parsed,dernier_site_en_date_bool,profile_raw_value,profile_domain_normalized,profile_registered_domain,profile_subdomain,profile_url_valid,profile_is_email,profile_has_multiple_values,profile_normalization_status,profile_normalization_warning,participation_raw_value,participation_domain_normalized,participation_registered_domain,participation_subdomain,participation_url_valid,participation_is_email,participation_has_multiple_values,participation_normalization_status,participation_normalization_warning
A. Synd. d'Irrigation de l'Ain,www.voixdelain.fr,www.voixdelain.fr,2018-06-22,1,10,A. Synd. d'Irrigation de l'Ain,a synd d irrigation de l ain,2018-06-22,True,www.voixdelain.fr,voixdelain.fr,voixdelain.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.voixdelain.fr,voixdelain.fr,voixdelain.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
A. Synd. d'Irrigation de l'Ain,voixdelain.fr,,2015-09-21,0,11,A. Synd. d'Irrigation de l'Ain,a synd d irrigation de l ain,2015-09-21,False,voixdelain.fr,voixdelain.fr,voixdelain.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
A.C.C.F.I.P,www.boamp.fr,,2015-12-01,1,12,A.C.C.F.I.P,a c c f i p,2015-12-01,True,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
A.G.E.P.S.,www.achats-hopitaux.com,,2015-11-02,1,13,A.G.E.P.S.,a g e p s,2015-11-02,True,www.achats-hopitaux.com,achats-hopitaux.com,achats-hopitaux.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
A.H.F.C.,www.ahbfc.fr,,2016-12-30,1,14,A.H.F.C.,a h f c,2016-12-30,True,www.ahbfc.fr,ahbfc.fr,ahbfc.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
A.H.F.C.,www.ahfc.fr,,2015-09-25,0,15,A.H.F.C.,a h f c,2015-09-25,False,www.ahfc.fr,ahfc.fr,ahfc.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
A.P.C.A,chambres-agriculture.fr,chambres-agriculture.fr,2020-12-10,1,16,A.P.C.A,a p c a,2020-12-10,True,chambres-agriculture.fr,chambres-agriculture.fr,chambres-agriculture.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,chambres-agriculture.fr,chambres-agriculture.fr,chambres-agriculture.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
A.P.I.J.,www.achat.public.com,,2020-04-01,1,17,A.P.I.J.,a p i j,2020-04-01,True,www.achat.public.com,achat.public.com,public.com,achat,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
A.P.I.J.,www.achatpublic.com,,2020-03-18,0,18,A.P.I.J.,a p i j,2020-03-18,False,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
A.P.I.J.,achat.public.com,,2019-10-28,0,19,A.P.I.J.,a p i j,2019-10-28,False,achat.public.com,achat.public.com,public.com,achat,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
A.P.I.J.,achatpublic.com,,2019-07-04,0,20,A.P.I.J.,a p i j,2019-07-04,False,achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
A.P.I.J.,,,2018-10-22,0,21,A.P.I.J.,a p i j,2018-10-22,False,,,,,False,False,False,MISSING,empty,,,,,False,False,False,MISSING,empty
A.P.I.J.,www.achapublic.com,,2017-01-26,0,22,A.P.I.J.,a p i j,2017-01-26,False,www.achapublic.com,achapublic.com,achapublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
A.P.I.J.,ww.achatpublic.com,,2016-06-06,0,23,A.P.I.J.,a p i j,2016-06-06,False,ww.achatpublic.com,ww.achatpublic.com,achatpublic.com,ww,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
A.P.I.J.,www.achatpublic.fr,,2015-12-07,0,24,A.P.I.J.,a p i j,2015-12-07,False,www.achatpublic.fr,achatpublic.fr,achatpublic.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
A.P.I.J.,www,www.achatpublic.com,2015-11-16,0,25,A.P.I.J.,a p i j,2015-11-16,False,www,www,,,False,False,False,MALFORMED,missing_protocol;invalid_domain,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol
A.P.I.J.,www.achatpublics.fr,,2015-11-16,0,26,A.P.I.J.,a p i j,2015-11-16,False,www.achatpublics.fr,achatpublics.fr,achatpublics.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
A.S. des marais de la Basse Ailette,www.achatpublic.com,,2015-07-01,1,27,A.S. des marais de la Basse Ailette,a s des marais de la basse ailette,2015-07-01,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
A.S.E.I,marchesonline.achatpublic.com,,2018-07-26,1,28,A.S.E.I,a s e i,2018-07-26,True,marchesonline.achatpublic.com,marchesonline.achatpublic.com,achatpublic.com,marchesonline,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AAUC,aauc.e-marchespublics.com,,2016-01-25,1,29,AAUC,aauc,2016-01-25,True,aauc.e-marchespublics.com,aauc.e-marchespublics.com,e-marchespublics.com,aauc,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AB Habitat- O.P.H. d'Argenteuil-Bezons,www.achatpublic.com,,2016-08-24,1,30,AB Habitat- O.P.H. d'Argenteuil-Bezons,ab habitat- o p h d argenteuil-bezons,2016-08-24,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ABBAYE DE FONTEVRAUD,www.fontevraud.fr,,2015-08-26,1,31,ABBAYE DE FONTEVRAUD,abbaye de fontevraud,2015-08-26,True,www.fontevraud.fr,fontevraud.fr,fontevraud.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ABES,www.marches-publics.gouv.fr,www.marches-publics.gouv.fr,2019-02-24,1,32,ABES,abes,2019-02-24,True,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
ACADEMIE DE LA MARTINIQUE,www.marches-publics.gouv.fr,www.marches-publics.gouv.fr,2018-02-14,1,33,ACADEMIE DE LA MARTINIQUE,academie de la martinique,2018-02-14,True,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
ACADEMIE DE PARIS,marches-publics.gouv.fr,,2018-03-30,1,34,ACADEMIE DE PARIS,academie de paris,2018-03-30,True,marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACADEMIE DE PARIS,www.marches-publics.gouv.fr,,2018-02-21,0,35,ACADEMIE DE PARIS,academie de paris,2018-02-21,False,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACADEMIE DE REIMS,www.marches-publics.gouv.fr,www.marches-publics.gouv.fr,2019-12-21,1,36,ACADEMIE DE REIMS,academie de reims,2019-12-21,True,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
ACADEMIE DE REIMS,www.ac-reims.fr,www.marches-publics.gouv.fr,2017-11-26,0,37,ACADEMIE DE REIMS,academie de reims,2017-11-26,False,www.ac-reims.fr,ac-reims.fr,ac-reims.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
ACFCI,www.marches-publics.gouv.fr,www.marches-publics.gouv.fr,2019-11-27,1,38,ACFCI,acfci,2019-11-27,True,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
ACG-SYNERGIES,www.acg-synergies.fr,,2020-10-06,1,39,ACG-SYNERGIES,acg-synergies,2020-10-06,True,www.acg-synergies.fr,acg-synergies.fr,acg-synergies.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACG-SYNERGIES,www.e-marchespublics.com,,2020-01-04,0,40,ACG-SYNERGIES,acg-synergies,2020-01-04,False,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACG-SYNERGIES,acg-synergies.e-marchespublics.com,,2016-12-28,0,41,ACG-SYNERGIES,acg-synergies,2016-12-28,False,acg-synergies.e-marchespublics.com,acg-synergies.e-marchespublics.com,e-marchespublics.com,acg-synergies,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACHA,www.achats-hopitaux.com,www.achats-hopitaux.com,2015-11-19,1,42,ACHA,acha,2015-11-19,True,www.achats-hopitaux.com,achats-hopitaux.com,achats-hopitaux.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.achats-hopitaux.com,achats-hopitaux.com,achats-hopitaux.com,,True,False,False,OK_WITH_WARNING,missing_protocol
ACHAT,www.achats-hopitaux.com,,2015-06-08,1,43,ACHAT,achat,2015-06-08,True,www.achats-hopitaux.com,achats-hopitaux.com,achats-hopitaux.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACM OPH de la CA de Montpellier,marches-publics.acmhabitat.fr,,2019-12-25,1,44,ACM OPH de la CA de Montpellier,acm oph de la ca de montpellier,2019-12-25,True,marches-publics.acmhabitat.fr,marches-publics.acmhabitat.fr,acmhabitat.fr,marches-publics,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACM OPH de la CA de Montpellier,marches-publics.oph-montpellier-agglo.fr,,2015-10-20,0,45,ACM OPH de la CA de Montpellier,acm oph de la ca de montpellier,2015-10-20,False,marches-publics.oph-montpellier-agglo.fr,marches-publics.oph-montpellier-agglo.fr,oph-montpellier-agglo.fr,marches-publics,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACOSS,www.achatpublic.com,www.achatpublic.com,2020-12-25,1,46,ACOSS,acoss,2020-12-25,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol
ACOSS,acoss.achatpublic.com,acoss.achatpublic.com,2020-06-27,0,47,ACOSS,acoss,2020-06-27,False,acoss.achatpublic.com,acoss.achatpublic.com,achatpublic.com,acoss,True,False,False,OK_WITH_WARNING,missing_protocol,acoss.achatpublic.com,acoss.achatpublic.com,achatpublic.com,acoss,True,False,False,OK_WITH_WARNING,missing_protocol
ACOSS,www.acoss.achatpublic.com,,2020-04-10,0,48,ACOSS,acoss,2020-04-10,False,www.acoss.achatpublic.com,acoss.achatpublic.com,achatpublic.com,acoss,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACOSS,acoss.achatpublic.com.,,2016-05-12,0,49,ACOSS,acoss,2016-05-12,False,acoss.achatpublic.com.,acoss.achatpublic.com,achatpublic.com,acoss,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACTION ENFANCE,marchesonline.achatpublic.com,,2020-09-30,1,50,ACTION ENFANCE,action enfance,2020-09-30,True,marchesonline.achatpublic.com,marchesonline.achatpublic.com,achatpublic.com,marchesonline,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACTION LOGEMENT FORMATION,www.marches-publics.info,,2020-03-06,1,51,ACTION LOGEMENT FORMATION,action logement formation,2020-03-06,True,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACTION LOGEMENT GROUPE,www.marches-publics.info,www.marches-publics.info,2020-12-10,1,52,ACTION LOGEMENT GROUPE,action logement groupe,2020-12-10,True,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol
ACTION LOGEMENT GROUPE,marches-publics.info,,2017-11-17,0,53,ACTION LOGEMENT GROUPE,action logement groupe,2017-11-17,False,marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACTION LOGEMENT IMMOBILIER,www.marches-publics.info,,2020-11-30,1,54,ACTION LOGEMENT IMMOBILIER,action logement immobilier,2020-11-30,True,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACTION LOGEMENT SERVICES,www.marches-publics.info,,2019-10-21,1,55,ACTION LOGEMENT SERVICES,action logement services,2019-10-21,True,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACTION LOGEMENT SERVICES,marches-publics.info,,2017-10-25,0,56,ACTION LOGEMENT SERVICES,action logement services,2017-10-25,False,marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACTION SOCIALE DELEG13,www.boamp.fr,,2016-02-29,1,57,ACTION SOCIALE DELEG13,action sociale deleg13,2016-02-29,True,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ACTIS(OPH),www.marches-securises.fr,,2015-10-09,1,58,ACTIS(OPH),actis oph,2015-10-09,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADADSA,www.achatpublic.com,,2016-06-08,1,59,ADADSA,adadsa,2016-06-08,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADAFORSS,www.achatpublic.com,,2018-11-12,1,60,ADAFORSS,adaforss,2018-11-12,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADAFP CFA Lucien RAVIT,www.boamp.fr,,2015-10-02,1,61,ADAFP CFA Lucien RAVIT,adafp cfa lucien ravit,2015-10-02,True,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADAPEI DE LA DROME,www.marches-publics.info,www.marches-publics.info,2017-07-28,1,62,ADAPEI DE LA DROME,adapei de la drome,2017-07-28,True,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol
ADAPEI PAPILLONS BLANCS D ALSACE,www.marches-securises.fr,,2018-07-04,1,63,ADAPEI PAPILLONS BLANCS D ALSACE,adapei papillons blancs d alsace,2018-07-04,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADAPEI PAPILLONS BLANCS D'ALSACE,www.marches-securises.fr,,2019-03-21,1,64,ADAPEI PAPILLONS BLANCS D'ALSACE,adapei papillons blancs d alsace,2019-03-21,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADAPEI du Doubs,www.marches-securises.fr,,2020-04-22,1,65,ADAPEI du Doubs,adapei du doubs,2020-04-22,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADASA 17,www.achatpublic.com,www.achatpublic.com,2017-04-20,1,66,ADASA 17,adasa 17,2017-04-20,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol
ADEF,marchesonline.achatpublic.com,publication.marchesonline.com,2019-10-24,1,67,ADEF,adef,2019-10-24,True,marchesonline.achatpublic.com,marchesonline.achatpublic.com,achatpublic.com,marchesonline,True,False,False,OK_WITH_WARNING,missing_protocol,publication.marchesonline.com,publication.marchesonline.com,marchesonline.com,publication,True,False,False,OK_WITH_WARNING,missing_protocol
ADEME,www.marches-publics.gouv.fr,,2019-04-11,1,68,ADEME,ademe,2019-04-11,True,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADEME,www.ademe.fr,,2018-02-16,0,69,ADEME,ademe,2018-02-16,False,www.ademe.fr,ademe.fr,ademe.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADEME,demat.centraledesmarches.com,,2017-05-04,0,70,ADEME,ademe,2017-05-04,False,demat.centraledesmarches.com,demat.centraledesmarches.com,centraledesmarches.com,demat,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADN Nevers,www.marches.ternum-bfc.fr,,2020-10-30,1,71,ADN Nevers,adn nevers,2020-10-30,True,www.marches.ternum-bfc.fr,marches.ternum-bfc.fr,ternum-bfc.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADN Nevers,www.e-bourgogne.fr,,2020-04-09,0,72,ADN Nevers,adn nevers,2020-04-09,False,www.e-bourgogne.fr,e-bourgogne.fr,e-bourgogne.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADN Nevers,marches.e-bourgogne.fr,,2018-03-06,0,73,ADN Nevers,adn nevers,2018-03-06,False,marches.e-bourgogne.fr,marches.e-bourgogne.fr,e-bourgogne.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADN Nevers,www.agglo-nevers.net,,2017-03-08,0,74,ADN Nevers,adn nevers,2017-03-08,False,www.agglo-nevers.net,agglo-nevers.net,agglo-nevers.net,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADOMA,www.achatpublic.com,,2017-04-03,1,75,ADOMA,adoma,2017-04-03,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADRT Tourisme Creuse,ressources-tourismecreuse.com,,2015-10-19,1,76,ADRT Tourisme Creuse,adrt tourisme creuse,2015-10-19,True,ressources-tourismecreuse.com,ressources-tourismecreuse.com,ressources-tourismecreuse.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADT 71,marches.e-bourgogne.fr,,2018-12-19,1,77,ADT 71,adt 71,2018-12-19,True,marches.e-bourgogne.fr,marches.e-bourgogne.fr,e-bourgogne.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
ADVIVO,agysoft.marches-publics.info,agysoft.marches-publics.info,2020-06-07,1,78,ADVIVO,advivo,2020-06-07,True,agysoft.marches-publics.info,agysoft.marches-publics.info,marches-publics.info,agysoft,True,False,False,OK_WITH_WARNING,missing_protocol,agysoft.marches-publics.info,agysoft.marches-publics.info,marches-publics.info,agysoft,True,False,False,OK_WITH_WARNING,missing_protocol
AEFE,aefe.e-marchespublics.com,,2015-09-10,1,79,AEFE,aefe,2015-09-10,True,aefe.e-marchespublics.com,aefe.e-marchespublics.com,e-marchespublics.com,aefe,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AEROPORT DE LA REUNION ROLAND GARROS,www.marches-securises.fr,,2020-09-30,1,80,AEROPORT DE LA REUNION ROLAND GARROS,aeroport de la reunion roland garros,2020-09-30,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AFLD,www.klekoon.com,,2020-01-24,1,81,AFLD,afld,2020-01-24,True,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AFLD,klekoon.com,,2017-12-13,0,82,AFLD,afld,2017-12-13,False,klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AFLD,www.achatpublic.com,,2015-04-22,0,83,AFLD,afld,2015-04-22,False,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AFPA,afpa.e-marchespublics.com,,2020-08-02,1,84,AFPA,afpa,2020-08-02,True,afpa.e-marchespublics.com,afpa.e-marchespublics.com,e-marchespublics.com,afpa,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AFR,www.cany-barville.fr,www.cany-barville.fr,2015-05-05,1,85,AFR,afr,2015-05-05,True,www.cany-barville.fr,cany-barville.fr,cany-barville.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.cany-barville.fr,cany-barville.fr,cany-barville.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
AFTRP,www.achatpublic.com,,2015-10-30,1,86,AFTRP,aftrp,2015-10-30,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AFUA jardins de serignan,www.e-marchespublics.com,,2019-10-17,1,87,AFUA jardins de serignan,afua jardins de serignan,2019-10-17,True,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AFUL DE LA CARAVELLE s/c SCET DIR IDF,www.marches-publics.info,,2017-03-01,1,88,AFUL DE LA CARAVELLE s/c SCET DIR IDF,aful de la caravelle s c scet dir idf,2017-03-01,True,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AFUNA CFA SUP 2000,www.boamp.fr,,2015-12-15,1,89,AFUNA CFA SUP 2000,afuna cfa sup 2000,2015-12-15,True,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AGAPE 79,www.achatpublic.com,,2019-07-26,1,90,AGAPE 79,agape 79,2019-07-26,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AGAPEI,www.ladepeche-marchespublics.fr,www.ladepeche-marchespublics.fr,2019-12-07,1,91,AGAPEI,agapei,2019-12-07,True,www.ladepeche-marchespublics.fr,ladepeche-marchespublics.fr,ladepeche-marchespublics.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.ladepeche-marchespublics.fr,ladepeche-marchespublics.fr,ladepeche-marchespublics.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
AGATE,www.achatpublic.com,,2019-10-06,1,92,AGATE,agate,2019-10-06,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AGCE DE DEVELOPPEMENT ECO D OCCITANIE,marchespublics.agence-adocc.com,,2020-07-27,1,93,AGCE DE DEVELOPPEMENT ECO D OCCITANIE,agce de developpement eco d occitanie,2020-07-27,True,marchespublics.agence-adocc.com,marchespublics.agence-adocc.com,agence-adocc.com,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AGCE DE DVLPT ET RESERV TOURISTIQUES,www.oisetourisme.com,,2018-04-11,1,94,AGCE DE DVLPT ET RESERV TOURISTIQUES,agce de dvlpt et reserv touristiques,2018-04-11,True,www.oisetourisme.com,oisetourisme.com,oisetourisme.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AGCE DE L ENVIR ET DE MAITRISE ENERGIE,www.marches-publics.gouv.fr,www.marches-publics.gouv.fr,2020-09-19,1,95,AGCE DE L ENVIR ET DE MAITRISE ENERGIE,agce de l envir et de maitrise energie,2020-09-19,True,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
AGCE DU NUMERIQUE DE LA SECURITE CIV,www.marches-publics.gouv.fr,,2019-07-26,1,96,AGCE DU NUMERIQUE DE LA SECURITE CIV,agce du numerique de la securite civ,2019-07-26,True,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AGCE GEST RECOUVREMENT AVOIRS SAISIS C,www.justice.gouv.fr,,2018-04-16,1,97,AGCE GEST RECOUVREMENT AVOIRS SAISIS C,agce gest recouvrement avoirs saisis c,2018-04-16,True,www.justice.gouv.fr,justice.gouv.fr,justice.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AGCE NAL DE SECU MEDICAMENT PROD SANTE,www.marches-publics.gouv.fr,,2020-10-07,1,98,AGCE NAL DE SECU MEDICAMENT PROD SANTE,agce nal de secu medicament prod sante,2020-10-07,True,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
AGCE NAL DE SECU MEDICAMENT PROD SANTE,marchespublics.gouv.fr,www.marches-publics.gouv.fr,2017-09-14,0,99,AGCE NAL DE SECU MEDICAMENT PROD SANTE,agce nal de secu medicament prod sante,2017-09-14,False,marchespublics.gouv.fr,marchespublics.gouv.fr,marchespublics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
