profile_row_id,domain_source,profile_buyer_name_raw,profile_buyer_name_normalized,url_raw,domain_normalized,registered_domain,subdomain,url_valid,is_email,has_multiple_values,normalization_status,normalization_warning,date_dernier_avis,dernier_site_en_date
143,profile,ALBIEZ DOMAINE SKIABLE,albiez domaine skiable,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-11-02,True
144,profile,ALLIANCE OFFICES HABITAT,alliance offices habitat,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-09-18,True
145,profile,ALOGEA,alogea,alogea.e-marchespublics.com,alogea.e-marchespublics.com,e-marchespublics.com,alogea,True,False,False,OK_WITH_WARNING,missing_protocol,2020-06-17,True
146,profile,ALOGEA,alogea,www.alogea.fr,alogea.fr,alogea.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-12-17,False
147,profile,ALPI,alpi,Marchespublics.landespublic.org,marchespublics.landespublic.org,landespublic.org,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,2019-11-10,True
148,profile,ALPI,alpi,marchespublics.landespublic.org,marchespublics.landespublic.org,landespublic.org,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,2018-12-01,False
149,profile,ALTER Cités,alter cites,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-03-29,True
150,profile,ALTER PUBLIC,alter public,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-03-24,True
151,profile,ALTER Public,alter public,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-07-24,True
152,profile,AMAR 1,amar 1,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-07-02,True
153,profile,AMENAGEMENT 77,amenagement 77,www.iledefrance.fr,iledefrance.fr,iledefrance.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-10-25,True
154,profile,AMENAGEMENT 77,amenagement 77,marches.maximilien.fr,marches.maximilien.fr,maximilien.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2018-07-08,False
155,profile,AMIENS DEVELOPPEMENT,amiens developpement,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-09-27,True
156,profile,AMIENS METROPOLE,amiens metropole,marchespublics.amiens-metropole.com,marchespublics.amiens-metropole.com,amiens-metropole.com,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,2017-12-05,True
157,profile,AMIENS METROPOLE,amiens metropole,mapa.amiens-metropole.com,mapa.amiens-metropole.com,amiens-metropole.com,mapa,True,False,False,OK_WITH_WARNING,missing_protocol,2015-11-30,False
158,profile,AMIIENS METROPOLE,amiiens metropole,amiens.fr,amiens.fr,amiens.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-08-09,True
159,profile,AMIIENS METROPOLE,amiiens metropole,mapa.amiens-metropole.com,mapa.amiens-metropole.com,amiens-metropole.com,mapa,True,False,False,OK_WITH_WARNING,missing_protocol,2015-10-08,False
160,profile,AMIIENS METROPOLE,amiiens metropole,marchespublics.amiens-metropole.com,marchespublics.amiens-metropole.com,amiens-metropole.com,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,2015-07-13,False
161,profile,AMLI,amli,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-10-25,True
162,profile,AMOME CONSEILS,amome conseils,marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-12-08,True
163,profile,AMOME CONSEILS,amome conseils,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-06-09,False
164,profile,AMP - AEROPORT MARSEILLE PROVENCE,amp - aeroport marseille provence,marches.mrs.aero,marches.mrs.aero,mrs.aero,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2016-02-08,True
165,profile,AMPA,ampa,demat-ampa.fr,demat-ampa.fr,demat-ampa.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-02-09,True
166,profile,ANACT Département Finance Gestion,anact departement finance gestion,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-05-17,True
167,profile,ANCOLS,ancols,ancols.e-marchespublics.com,ancols.e-marchespublics.com,e-marchespublics.com,ancols,True,False,False,OK_WITH_WARNING,missing_protocol,2015-12-18,True
168,profile,ANDRESY,andresy,www.marchespublics-idf-centre.fr,marchespublics-idf-centre.fr,marchespublics-idf-centre.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-10-27,True
169,profile,ANFA,anfa,www.anfa-auto.fr,anfa-auto.fr,anfa-auto.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-12-15,True
170,profile,ANFH,anfh,plateforme-achats.anfh.fr,plateforme-achats.anfh.fr,anfh.fr,plateforme-achats,True,False,False,OK_WITH_WARNING,missing_protocol,2016-07-02,True
171,profile,ANGDM,angdm,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-01-29,True
172,profile,ANGERS LOIRE TOURISME EXPO CONGRES,angers loire tourisme expo congres,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-11-21,True
173,profile,ANJOU ATLANTIQUE ACCESSION,anjou atlantique accession,www.smbgroupe.doubletrade.net,smbgroupe.doubletrade.net,doubletrade.net,smbgroupe,True,False,False,OK_WITH_WARNING,missing_protocol,2017-01-14,True
174,profile,ANJOU LOIR ET SARTHE,anjou loir et sarthe,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-04-09,True
175,profile,ANMSM,anmsm,anmsm.fr,anmsm.fr,anmsm.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-07-01,True
176,profile,ANRS,anrs,www.anrs.fr,anrs.fr,anrs.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-04-05,True
177,profile,ANRU,anru,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-03-04,True
178,profile,ANSES,anses,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-07-01,True
179,profile,ANSM,ansm,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-11-23,True
180,profile,ANSM,ansm,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-03-08,False
181,profile,ANSM,ansm,achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-12-22,False
182,profile,ANTAI,antai,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-02-16,True
183,profile,ANTAI,antai,marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-03-29,False
184,profile,AP - HP,ap - hp,www.achats-hopitaux.com,achats-hopitaux.com,achats-hopitaux.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-11-16,True
185,profile,AP HM pour compte Ch E.GARCIN,ap hm pour compte ch e garcin,cheg.marcoweb.fr,cheg.marcoweb.fr,marcoweb.fr,cheg,True,False,False,OK_WITH_WARNING,missing_protocol,2018-03-06,True
186,profile,AP-HM,ap-hm,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-08-27,True
187,profile,AP-HM,ap-hm,www.achats-hopitaux.com,achats-hopitaux.com,achats-hopitaux.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-06-22,False
188,profile,AP-HM,ap-hm,www.marches-public.gouv.fr,marches-public.gouv.fr,marches-public.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-02-23,False
189,profile,AP-HM,ap-hm,achats-hopitaux.com,achats-hopitaux.com,achats-hopitaux.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-02-22,False
190,profile,AP-HM POUR LE COMPTE DU CH MONTPERRIN,ap-hm pour le compte du ch montperrin,marchespublics.ght13.fr,marchespublics.ght13.fr,ght13.fr,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,2019-06-09,True
191,profile,AP-HM POUR LE COMPTE DU CH MONTPERRIN,ap-hm pour le compte du ch montperrin,ch-montperrin.marcoweb.fr,ch-montperrin.marcoweb.fr,marcoweb.fr,ch-montperrin,True,False,False,OK_WITH_WARNING,missing_protocol,2019-03-19,False
192,profile,AP-HM pour le compte du CHPA-CHIAP,ap-hm pour le compte du chpa-chiap,marchespublics.ght13.fr,marchespublics.ght13.fr,ght13.fr,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,2020-08-14,True
193,profile,AP-HM pour le compte du CHPA-CHIAP,ap-hm pour le compte du chpa-chiap,agysoft.marches-publics.info,agysoft.marches-publics.info,marches-publics.info,agysoft,True,False,False,OK_WITH_WARNING,missing_protocol,2019-12-28,False
194,profile,AP-HM pour le compte du CHPA-CHIAP,ap-hm pour le compte du chpa-chiap,ch-aix.marcoweb.fr,ch-aix.marcoweb.fr,marcoweb.fr,ch-aix,True,False,False,OK_WITH_WARNING,missing_protocol,2019-03-29,False
195,profile,AP-HP - AGEPS (Achats),ap-hp - ageps achats,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-10-15,True
196,profile,AP-HP - AGEPS (Achats),ap-hp - ageps achats,www.achats-hopitaux.com,achats-hopitaux.com,achats-hopitaux.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-02-25,False
197,profile,AP-HP - AGEPS (Achats),ap-hp - ageps achats,www.achatpublic.fr,achatpublic.fr,achatpublic.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-10-05,False
198,profile,AP-HP GH Pitié-Salpétrière CH.Foix,ap-hp gh pitie-salpetriere ch foix,www.achats-hopitaux.com,achats-hopitaux.com,achats-hopitaux.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-02-02,True
199,profile,AP-HP Hôpital Robert Debré,ap-hp hopital robert debre,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-04-12,True
200,profile,AP2M,ap2m,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-04-10,True
201,profile,APAGL,apagl,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-12-16,True
202,profile,APAGL,apagl,www.apagl.fr,apagl.fr,apagl.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-05-07,False
203,profile,APCA,apca,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-11-08,True
204,profile,APCA,apca,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-05-04,False
205,profile,APCM,apcm,apcma.e-marchespublics.com,apcma.e-marchespublics.com,e-marchespublics.com,apcma,True,False,False,OK_WITH_WARNING,missing_protocol,2019-01-17,True
206,profile,APFTE,apfte,marches-publics.lagazette-legales.fr,marches-publics.lagazette-legales.fr,lagazette-legales.fr,marches-publics,True,False,False,OK_WITH_WARNING,missing_protocol,2017-03-22,True
207,profile,APFTE,apfte,marches.boamp.fr,marches.boamp.fr,boamp.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2017-03-11,False
208,profile,APFTE,apfte,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-05-07,False
209,profile,APGEMS,apgems,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-12-16,True
210,profile,APHM,aphm,marchespublics.ght13.fr,marchespublics.ght13.fr,ght13.fr,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,2020-09-05,True
211,profile,APHM,aphm,agysoft-marches-publics.info,agysoft-marches-publics.info,agysoft-marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-06-10,False
212,profile,APHM pour le CH Edouard TOULOUSE,aphm pour le ch edouard toulouse,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-05-29,True
213,profile,APHM pour le compte du CH Martigues,aphm pour le compte du ch martigues,agysoft.marches-publics.info,agysoft.marches-publics.info,marches-publics.info,agysoft,True,False,False,OK_WITH_WARNING,missing_protocol,2019-11-08,True
214,profile,APHM pour le compte du CH Martigues,aphm pour le compte du ch martigues,ch-martigues.marcoweb.fr,ch-martigues.marcoweb.fr,marcoweb.fr,ch-martigues,True,False,False,OK_WITH_WARNING,missing_protocol,2019-04-04,False
215,profile,APHM pour le compte du CH SALON,aphm pour le compte du ch salon,agysoft.marches-publics.info,agysoft.marches-publics.info,marches-publics.info,agysoft,True,False,False,OK_WITH_WARNING,missing_protocol,2019-06-16,True
216,profile,APHP - Groupe Hospitalier HUEP,aphp - groupe hospitalier huep,www.achats-hopitaux.com,achats-hopitaux.com,achats-hopitaux.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-01-22,True
217,profile,APHP HU NECKER - ENFANTS MALADES,aphp hu necker - enfants malades,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-03-11,True
218,profile,APIJ,apij,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-12-18,True
219,profile,APIJ,apij,achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-05-13,False
220,profile,AQUA D'OC,aqua d oc,marches.montpellier3m.fr,marches.montpellier3m.fr,montpellier3m.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2016-02-03,True
221,profile,AQUAVESC,aquavesc,aquavesc.e-marchespublics.com,aquavesc.e-marchespublics.com,e-marchespublics.com,aquavesc,True,False,False,OK_WITH_WARNING,missing_protocol,2019-10-05,True
222,profile,AQUITAINE DEVELOPPEMENT INNOVATION,aquitaine developpement innovation,marchespublics.aquitaine.fr,marchespublics.aquitaine.fr,aquitaine.fr,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,2015-04-28,True
223,profile,ARAF,araf,www.araf.marcoweb.fr,araf.marcoweb.fr,marcoweb.fr,araf,True,False,False,OK_WITH_WARNING,missing_protocol,2015-08-13,True
224,profile,ARAF,araf,araf.marcoweb.fr,araf.marcoweb.fr,marcoweb.fr,araf,True,False,False,OK_WITH_WARNING,missing_protocol,2015-05-28,False
225,profile,ARAFER,arafer,agysoft.marches-publics.info,agysoft.marches-publics.info,marches-publics.info,agysoft,True,False,False,OK_WITH_WARNING,missing_protocol,2020-12-16,True
226,profile,ARAFER,arafer,www.arafer.fr,arafer.fr,arafer.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-09-27,False
227,profile,ARC Syndicat Mixte,arc syndicat mixte,www.mp74.fr,mp74.fr,mp74.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-12-15,True
228,profile,ARCAVI,arcavi,www.arcavi..fr,arcavi..fr,arcavi.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-02-11,True
229,profile,ARCAVI,arcavi,www.arcavi.com,arcavi.com,arcavi.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-02-08,False
230,profile,ARCEP,arcep,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-04-19,True
231,profile,ARCHEOLOGIE ALSACE,archeologie alsace,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-09-21,True
232,profile,ARDE Auvergne,arde auvergne,www.auvergne-business.fr,auvergne-business.fr,auvergne-business.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-07-22,True
233,profile,ARDECHE HABITAT - OPH DE L'ARDECHE,ardeche habitat - oph de l ardeche,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-09-01,True
234,profile,ARDENNE METROPOLE,ardenne metropole,www.xmarches.fr,xmarches.fr,xmarches.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-11-15,True
235,profile,ARDENNE METROPOLE,ardenne metropole,www.marches-ardennes.fr,marches-ardennes.fr,marches-ardennes.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-08-14,False
236,profile,ARDENNES TELECOM,ardennes telecom,www.xmarches.fr,xmarches.fr,xmarches.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-07-16,True
237,profile,ARDI Hauts de France,ardi hauts de france,ardihautsdefrance.e-marchespublics.com,ardihautsdefrance.e-marchespublics.com,e-marchespublics.com,ardihautsdefrance,True,False,False,OK_WITH_WARNING,missing_protocol,2020-10-18,True
238,profile,ARDI Rhône-Alpes,ardi rhone-alpes,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-09-28,True
239,profile,ARE Amiens,are amiens,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-12-30,True
240,profile,ARE Bordeaux,are bordeaux,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-06-20,True
241,profile,ARE Toulouse,are toulouse,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-04-25,True
242,profile,AREA BERRY,area berry,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-11-20,True
243,profile,AREA PROVENCE-ALPES-COTE D'AZUR,area provence-alpes-cote d azur,areapaca.marcoweb.fr,areapaca.marcoweb.fr,marcoweb.fr,areapaca,True,False,False,OK_WITH_WARNING,missing_protocol,2018-01-08,True
244,profile,AREA PROVENCE-ALPES-COTE D'AZUR,area provence-alpes-cote d azur,www.areapaca.com,areapaca.com,areapaca.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-02-17,False
245,profile,ARENE IdF,arene idf,http:,http,,,False,False,False,MALFORMED,missing_protocol;invalid_domain,2017-05-10,True
246,profile,ARII PACA,arii paca,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-06-25,True
247,profile,ARJEL,arjel,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-04-27,True
248,profile,ARM/SCA/PFAF-RBT,arm sca pfaf-rbt,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-10-17,True
249,profile,ARM/SCA/PFAF-RBT,arm sca pfaf-rbt,www.marche-publics.gouv.fr,marche-publics.gouv.fr,marche-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-09-13,False
250,profile,ARM/SCA/PFAF-RBT,arm sca pfaf-rbt,marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-10-19,False
251,profile,ARM/SCA/PFAF-RBT,arm sca pfaf-rbt,www.achats.defense.gouv.fr,achats.defense.gouv.fr,defense.gouv.fr,achats,True,False,False,OK_WITH_WARNING,missing_protocol,2019-04-17,False
252,profile,ARML Normandie,arml normandie,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-11-05,True
253,profile,ARRADON,arradon,www.e-megalisbretagne.org,e-megalisbretagne.org,e-megalisbretagne.org,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-06-22,True
254,profile,ARRADON,arradon,e-megalisbretagne.org,e-megalisbretagne.org,e-megalisbretagne.org,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-01-13,False
255,profile,ARRADON,arradon,marches.e-megalisbretagne.org,marches.e-megalisbretagne.org,e-megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2015-07-10,False
256,profile,ARS Aquitaine,ars aquitaine,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-11-05,True
